,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
10,Colleen T.,JKkFY-Hn95zK1D14abKyXA,4.0,Ill keep it short and sweet Not the best burger Ive ever eaten but definitely top 10 opt for their special burgers because you never you what youre going to miss out on let me skip to the part I really care abouttheir fries Im not just talking about the stupid potatoes but I AM going to rave about the truffle sauce it comes with seriously people please have a warning on the menu that states these fries may cause an orgasmic reaction now granted Im pretty sure this is my first time Ive had truffle oil anything but holy shit it was like losing my virginity again that is all have a nice day,2014-06-05,"Chicago, IL","['ill', 'keep', 'short', 'sweet', 'best', 'burger', 'ive', 'ever', 'eaten', 'definit', 'top', 'num', 'opt', 'special', 'burger', 'becaus', 'never', 'go', 'miss', 'let', 'skip', 'part', 'realli', 'care', 'abouttheir', 'fri', 'im', 'talk', 'stupid', 'potato', 'go', 'rave', 'truffl', 'sauc', 'come', 'serious', 'peopl', 'pleas', 'warn', 'menu', 'state', 'fri', 'may', 'caus', 'orgasm', 'reaction', 'grant', 'im', 'pretti', 'sure', 'thi', 'first', 'time', 'ive', 'truffl', 'oil', 'anyth', 'holi', 'shit', 'wa', 'like', 'lose', 'virgin', 'nice', 'day']","[('ill', 'keep'), ('keep', 'short'), ('short', 'sweet'), ('sweet', 'best'), ('best', 'burger'), ('burger', 'ive'), ('ive', 'ever'), ('ever', 'eaten'), ('eaten', 'definit'), ('definit', 'top'), ('top', 'num'), ('num', 'opt'), ('opt', 'special'), ('special', 'burger'), ('burger', 'becaus'), ('becaus', 'never'), ('never', 'go'), ('go', 'miss'), ('miss', 'let'), ('let', 'skip'), ('skip', 'part'), ('part', 'realli'), ('realli', 'care'), ('care', 'abouttheir'), ('abouttheir', 'fri'), ('fri', 'im'), ('im', 'talk'), ('talk', 'stupid'), ('stupid', 'potato'), ('potato', 'go'), ('go', 'rave'), ('rave', 'truffl'), ('truffl', 'sauc'), ('sauc', 'come'), ('come', 'serious'), ('serious', 'peopl'), ('peopl', 'pleas'), ('pleas', 'warn'), ('warn', 'menu'), ('menu', 'state'), ('state', 'fri'), ('fri', 'may'), ('may', 'caus'), ('caus', 'orgasm'), ('orgasm', 'reaction'), ('reaction', 'grant'), ('grant', 'im'), ('im', 'pretti'), ('pretti', 'sure'), ('sure', 'thi'), ('thi', 'first'), ('first', 'time'), ('time', 'ive'), ('ive', 'truffl'), ('truffl', 'oil'), ('oil', 'anyth'), ('anyth', 'holi'), ('holi', 'shit'), ('shit', 'wa'), ('wa', 'like'), ('like', 'lose'), ('lose', 'virgin'), ('virgin', 'nice'), ('nice', 'day')]"
11,Christina L.,Dfqqfs4ZSdJzPABbq_MwJQ,3.0,Honestly it was okay We went on a double lunch date here with some pals last week and it was good but not worth the hype The couple we went with ordered the salmon burger as well as the 5 bison burger with blueberry bbq sauce  They ordered off the segment from Diners drive ins and dives The bison burger was up to par and was a good burger but we agreed not as good as kumas The salmon burger was shared by my friend and I and truthfully it was a let down On triple D Guy was talking it up and when i got it it was almost overwhelming fishy and way to strong on the curry aiolli We both had a few bites but were dissatisfied with how strong the curry wasOur boyfriends enjoyed their burgers the bison burger and the patty melt My boyfriend upgraded his patty melt to a double and added a fried egg and he loved it The only complaint was the plates were too small for such a messy burger To my dissatisfaction of my salmon burger he ordered me the milkshake off the day a toasted marshmallow milkshake That was simply the best milkshake of my life We also got the cheddar fries to share and they were good but just standard merits cheddar with scallions But they were still good Overall I would go to a different burger joint before this place again It wasnt horrible by any means but it just wasnt worth all the hype,2014-07-12,"Lincolnshire, IL","['honestli', 'wa', 'okay', 'went', 'doubl', 'lunch', 'date', 'pal', 'last', 'week', 'wa', 'good', 'worth', 'hype', 'coupl', 'went', 'order', 'salmon', 'burger', 'well', 'num', 'bison', 'burger', 'blueberri', 'bbq', 'sauc', 'order', 'segment', 'diner', 'drive', 'dive', 'bison', 'burger', 'wa', 'par', 'wa', 'good', 'burger', 'agre', 'good', 'kuma', 'salmon', 'burger', 'wa', 'share', 'friend', 'truth', 'wa', 'let', 'tripl', 'd', 'guy', 'wa', 'talk', 'got', 'wa', 'almost', 'overwhelm', 'fishi', 'way', 'strong', 'curri', 'aiolli', 'bite', 'dissatisfi', 'strong', 'curri', 'wasour', 'boyfriend', 'enjoy', 'burger', 'bison', 'burger', 'patti', 'melt', 'boyfriend', 'upgrad', 'hi', 'patti', 'melt', 'doubl', 'ad', 'fri', 'egg', 'love', 'onli', 'complaint', 'wa', 'plate', 'small', 'messi', 'burger', 'dissatisfact', 'salmon', 'burger', 'order', 'milkshak', 'day', 'toast', 'marshmallow', 'milkshak', 'wa', 'simpli', 'best', 'milkshak', 'life', 'also', 'got', 'cheddar', 'fri', 'share', 'good', 'standard', 'merit', 'cheddar', 'scallion', 'still', 'good', 'overal', 'would', 'go', 'differ', 'burger', 'joint', 'befor', 'thi', 'place', 'wasnt', 'horribl', 'ani', 'mean', 'wasnt', 'worth', 'hype']","[('honestli', 'wa'), ('wa', 'okay'), ('okay', 'went'), ('went', 'doubl'), ('doubl', 'lunch'), ('lunch', 'date'), ('date', 'pal'), ('pal', 'last'), ('last', 'week'), ('week', 'wa'), ('wa', 'good'), ('good', 'worth'), ('worth', 'hype'), ('hype', 'coupl'), ('coupl', 'went'), ('went', 'order'), ('order', 'salmon'), ('salmon', 'burger'), ('burger', 'well'), ('well', 'num'), ('num', 'bison'), ('bison', 'burger'), ('burger', 'blueberri'), ('blueberri', 'bbq'), ('bbq', 'sauc'), ('sauc', 'order'), ('order', 'segment'), ('segment', 'diner'), ('diner', 'drive'), ('drive', 'dive'), ('dive', 'bison'), ('bison', 'burger'), ('burger', 'wa'), ('wa', 'par'), ('par', 'wa'), ('wa', 'good'), ('good', 'burger'), ('burger', 'agre'), ('agre', 'good'), ('good', 'kuma'), ('kuma', 'salmon'), ('salmon', 'burger'), ('burger', 'wa'), ('wa', 'share'), ('share', 'friend'), ('friend', 'truth'), ('truth', 'wa'), ('wa', 'let'), ('let', 'tripl'), ('tripl', 'd'), ('d', 'guy'), ('guy', 'wa'), ('wa', 'talk'), ('talk', 'got'), ('got', 'wa'), ('wa', 'almost'), ('almost', 'overwhelm'), ('overwhelm', 'fishi'), ('fishi', 'way'), ('way', 'strong'), ('strong', 'curri'), ('curri', 'aiolli'), ('aiolli', 'bite'), ('bite', 'dissatisfi'), ('dissatisfi', 'strong'), ('strong', 'curri'), ('curri', 'wasour'), ('wasour', 'boyfriend'), ('boyfriend', 'enjoy'), ('enjoy', 'burger'), ('burger', 'bison'), ('bison', 'burger'), ('burger', 'patti'), ('patti', 'melt'), ('melt', 'boyfriend'), ('boyfriend', 'upgrad'), ('upgrad', 'hi'), ('hi', 'patti'), ('patti', 'melt'), ('melt', 'doubl'), ('doubl', 'ad'), ('ad', 'fri'), ('fri', 'egg'), ('egg', 'love'), ('love', 'onli'), ('onli', 'complaint'), ('complaint', 'wa'), ('wa', 'plate'), ('plate', 'small'), ('small', 'messi'), ('messi', 'burger'), ('burger', 'dissatisfact'), ('dissatisfact', 'salmon'), ('salmon', 'burger'), ('burger', 'order'), ('order', 'milkshak'), ('milkshak', 'day'), ('day', 'toast'), ('toast', 'marshmallow'), ('marshmallow', 'milkshak'), ('milkshak', 'wa'), ('wa', 'simpli'), ('simpli', 'best'), ('best', 'milkshak'), ('milkshak', 'life'), ('life', 'also'), ('also', 'got'), ('got', 'cheddar'), ('cheddar', 'fri'), ('fri', 'share'), ('share', 'good'), ('good', 'standard'), ('standard', 'merit'), ('merit', 'cheddar'), ('cheddar', 'scallion'), ('scallion', 'still'), ('still', 'good'), ('good', 'overal'), ('overal', 'would'), ('would', 'go'), ('go', 'differ'), ('differ', 'burger'), ('burger', 'joint'), ('joint', 'befor'), ('befor', 'thi'), ('thi', 'place'), ('place', 'wasnt'), ('wasnt', 'horribl'), ('horribl', 'ani'), ('ani', 'mean'), ('mean', 'wasnt'), ('wasnt', 'worth'), ('worth', 'hype')]"
12,Kate U.,zxYhE-wFO7IBPKTE4oeqTQ,4.0,I am a fan of DMK Burger bar  Everyone knows this place from its reputation and from Diners Driveins and Dives  There are definitely some GREAT things about this place  The burgers are probably the most unique burgers you will ever have in your life  I highly recommend the blueberry bbq sauce I know it sounds weird but trust me its really good  The burger buns are very different and something you wont have anywhere else it truly is a gourmet burger  The burger melts in your mouth they are able to do something so unique and bring out a ton of different flavorsThe fries are amazing as well they arent your typical standard fries and there are a variety of different types They complement the burger really well  In my experience the servers have always been really knowledgeable and helpful in telling you exactly what is on each burger and helping you make a decisionHowever the below is what keeps me from giving 5 stars  You cant customize your burger really in any way  for example I would LOVE lettuce  tomato on the 2 but you cant add it    Fries do not come with the burger you need to pay for them separately  This makes the bill so much higher because who doesnt get fries with a burger  Also they come in a really large size when you order them so a lot of them end up going to waste at the end  Anyways this is probably the best gourmet burger Ive ever had I just wish that for the price that you pay they would give you fries with it and let you somewhat customize the burgers,2014-06-02,"Chicago, IL","['fan', 'dmk', 'burger', 'bar', 'everyon', 'know', 'thi', 'place', 'reput', 'diner', 'drivein', 'dive', 'definit', 'great', 'thing', 'thi', 'place', 'burger', 'probabl', 'uniqu', 'burger', 'ever', 'life', 'highli', 'recommend', 'blueberri', 'bbq', 'sauc', 'know', 'sound', 'weird', 'trust', 'realli', 'good', 'burger', 'bun', 'veri', 'differ', 'someth', 'wont', 'anywher', 'els', 'truli', 'gourmet', 'burger', 'burger', 'melt', 'mouth', 'abl', 'someth', 'uniqu', 'bring', 'ton', 'differ', 'flavorsth', 'fri', 'amaz', 'well', 'arent', 'typic', 'standard', 'fri', 'varieti', 'differ', 'type', 'complement', 'burger', 'realli', 'well', 'experi', 'server', 'alway', 'realli', 'knowledg', 'help', 'tell', 'exactli', 'burger', 'help', 'make', 'decisionhowev', 'keep', 'give', 'num', 'star', 'cant', 'custom', 'burger', 'realli', 'ani', 'way', 'exampl', 'would', 'love', 'lettuc', 'tomato', 'num', 'cant', 'add', 'fri', 'come', 'burger', 'need', 'pay', 'separ', 'thi', 'make', 'bill', 'much', 'higher', 'becaus', 'doesnt', 'get', 'fri', 'burger', 'also', 'come', 'realli', 'larg', 'size', 'order', 'lot', 'end', 'go', 'wast', 'end', 'anyway', 'thi', 'probabl', 'best', 'gourmet', 'burger', 'ive', 'ever', 'wish', 'price', 'pay', 'would', 'give', 'fri', 'let', 'somewhat', 'custom', 'burger']","[('fan', 'dmk'), ('dmk', 'burger'), ('burger', 'bar'), ('bar', 'everyon'), ('everyon', 'know'), ('know', 'thi'), ('thi', 'place'), ('place', 'reput'), ('reput', 'diner'), ('diner', 'drivein'), ('drivein', 'dive'), ('dive', 'definit'), ('definit', 'great'), ('great', 'thing'), ('thing', 'thi'), ('thi', 'place'), ('place', 'burger'), ('burger', 'probabl'), ('probabl', 'uniqu'), ('uniqu', 'burger'), ('burger', 'ever'), ('ever', 'life'), ('life', 'highli'), ('highli', 'recommend'), ('recommend', 'blueberri'), ('blueberri', 'bbq'), ('bbq', 'sauc'), ('sauc', 'know'), ('know', 'sound'), ('sound', 'weird'), ('weird', 'trust'), ('trust', 'realli'), ('realli', 'good'), ('good', 'burger'), ('burger', 'bun'), ('bun', 'veri'), ('veri', 'differ'), ('differ', 'someth'), ('someth', 'wont'), ('wont', 'anywher'), ('anywher', 'els'), ('els', 'truli'), ('truli', 'gourmet'), ('gourmet', 'burger'), ('burger', 'burger'), ('burger', 'melt'), ('melt', 'mouth'), ('mouth', 'abl'), ('abl', 'someth'), ('someth', 'uniqu'), ('uniqu', 'bring'), ('bring', 'ton'), ('ton', 'differ'), ('differ', 'flavorsth'), ('flavorsth', 'fri'), ('fri', 'amaz'), ('amaz', 'well'), ('well', 'arent'), ('arent', 'typic'), ('typic', 'standard'), ('standard', 'fri'), ('fri', 'varieti'), ('varieti', 'differ'), ('differ', 'type'), ('type', 'complement'), ('complement', 'burger'), ('burger', 'realli'), ('realli', 'well'), ('well', 'experi'), ('experi', 'server'), ('server', 'alway'), ('alway', 'realli'), ('realli', 'knowledg'), ('knowledg', 'help'), ('help', 'tell'), ('tell', 'exactli'), ('exactli', 'burger'), ('burger', 'help'), ('help', 'make'), ('make', 'decisionhowev'), ('decisionhowev', 'keep'), ('keep', 'give'), ('give', 'num'), ('num', 'star'), ('star', 'cant'), ('cant', 'custom'), ('custom', 'burger'), ('burger', 'realli'), ('realli', 'ani'), ('ani', 'way'), ('way', 'exampl'), ('exampl', 'would'), ('would', 'love'), ('love', 'lettuc'), ('lettuc', 'tomato'), ('tomato', 'num'), ('num', 'cant'), ('cant', 'add'), ('add', 'fri'), ('fri', 'come'), ('come', 'burger'), ('burger', 'need'), ('need', 'pay'), ('pay', 'separ'), ('separ', 'thi'), ('thi', 'make'), ('make', 'bill'), ('bill', 'much'), ('much', 'higher'), ('higher', 'becaus'), ('becaus', 'doesnt'), ('doesnt', 'get'), ('get', 'fri'), ('fri', 'burger'), ('burger', 'also'), ('also', 'come'), ('come', 'realli'), ('realli', 'larg'), ('larg', 'size'), ('size', 'order'), ('order', 'lot'), ('lot', 'end'), ('end', 'go'), ('go', 'wast'), ('wast', 'end'), ('end', 'anyway'), ('anyway', 'thi'), ('thi', 'probabl'), ('probabl', 'best'), ('best', 'gourmet'), ('gourmet', 'burger'), ('burger', 'ive'), ('ive', 'ever'), ('ever', 'wish'), ('wish', 'price'), ('price', 'pay'), ('pay', 'would'), ('would', 'give'), ('give', 'fri'), ('fri', 'let'), ('let', 'somewhat'), ('somewhat', 'custom'), ('custom', 'burger')]"
13,J D.,UsnGPxgC5NlsdNlk2EdVJQ,5.0,Awesome experience 4 burger with green chilis fried egg and bacon on fresh made bun was fantastic Cheddar and scallion fries were great and marshmallow milkshake was delicious Service was fast and very nice Best burger experience ever,2014-07-14,"Dalton, GA","['awesom', 'experi', 'num', 'burger', 'green', 'chili', 'fri', 'egg', 'bacon', 'fresh', 'made', 'bun', 'wa', 'fantast', 'cheddar', 'scallion', 'fri', 'great', 'marshmallow', 'milkshak', 'wa', 'delici', 'servic', 'wa', 'fast', 'veri', 'nice', 'best', 'burger', 'experi', 'ever']","[('awesom', 'experi'), ('experi', 'num'), ('num', 'burger'), ('burger', 'green'), ('green', 'chili'), ('chili', 'fri'), ('fri', 'egg'), ('egg', 'bacon'), ('bacon', 'fresh'), ('fresh', 'made'), ('made', 'bun'), ('bun', 'wa'), ('wa', 'fantast'), ('fantast', 'cheddar'), ('cheddar', 'scallion'), ('scallion', 'fri'), ('fri', 'great'), ('great', 'marshmallow'), ('marshmallow', 'milkshak'), ('milkshak', 'wa'), ('wa', 'delici'), ('delici', 'servic'), ('servic', 'wa'), ('wa', 'fast'), ('fast', 'veri'), ('veri', 'nice'), ('nice', 'best'), ('best', 'burger'), ('burger', 'experi'), ('experi', 'ever')]"
14,Amanda W.,ctqPyV1JP5BYRXIiNMP5Yg,5.0,Delicious burgers I had the 2 as a turkey burger Perfect size deliciously juicy burger I also kind of love that you can only delete ingredients not substitute Had the sweet potato fries with lemon Tabasco aioli yum Very enjoyable atmosphere but it is in the loud side,2014-06-29,"Lisle, IL","['delici', 'burger', 'num', 'turkey', 'burger', 'perfect', 'size', 'delici', 'juici', 'burger', 'also', 'kind', 'love', 'onli', 'delet', 'ingredi', 'substitut', 'sweet', 'potato', 'fri', 'lemon', 'tabasco', 'aioli', 'yum', 'veri', 'enjoy', 'atmospher', 'loud', 'side']","[('delici', 'burger'), ('burger', 'num'), ('num', 'turkey'), ('turkey', 'burger'), ('burger', 'perfect'), ('perfect', 'size'), ('size', 'delici'), ('delici', 'juici'), ('juici', 'burger'), ('burger', 'also'), ('also', 'kind'), ('kind', 'love'), ('love', 'onli'), ('onli', 'delet'), ('delet', 'ingredi'), ('ingredi', 'substitut'), ('substitut', 'sweet'), ('sweet', 'potato'), ('potato', 'fri'), ('fri', 'lemon'), ('lemon', 'tabasco'), ('tabasco', 'aioli'), ('aioli', 'yum'), ('yum', 'veri'), ('veri', 'enjoy'), ('enjoy', 'atmospher'), ('atmospher', 'loud'), ('loud', 'side')]"
15,Mark M.,YdY7_AkT3MGYt_LubgU8wA,4.0,My girlfriend and I visited last night after hearing about DMK through Diners Driveins and Dives We stopped by on a Saturday evening at about 800pm  the place was rockin We waited about 2030 minutes at the bar and then were seated The beer list offers terrific options and the bar serves some nice cocktails The food was excellent and memorable I had the 1 burger with cheddar bacon and BBQ sauce and my gf had the salmon burger We shared and both were outstanding We also enjoyed the salt and pepper fries with tasty spicy house ketchup Pricewise DMK was moderate Its not a cheap meal but not crazy expensive either Our meal of two burgers fries and a round of beer was under 50 with tip The only downside of the evening was the service which was a bit slow We waited for another round of beers for too long so thats what keeps this review from being 5 starsWell likely return and would definitely recommend DMK Burger Bar to other foodies that love a great burger and a lively ambiance,2014-05-25,"Aurora, IL","['girlfriend', 'visit', 'last', 'night', 'hear', 'dmk', 'diner', 'drivein', 'dive', 'stop', 'saturday', 'even', '800pm', 'place', 'wa', 'rockin', 'wait', 'num', 'minut', 'bar', 'seat', 'beer', 'list', 'offer', 'terrif', 'option', 'bar', 'serv', 'nice', 'cocktail', 'food', 'wa', 'excel', 'memor', 'num', 'burger', 'cheddar', 'bacon', 'bbq', 'sauc', 'gf', 'salmon', 'burger', 'share', 'outstand', 'also', 'enjoy', 'salt', 'pepper', 'fri', 'tasti', 'spici', 'hous', 'ketchup', 'pricewis', 'dmk', 'wa', 'moder', 'cheap', 'meal', 'crazi', 'expens', 'either', 'meal', 'two', 'burger', 'fri', 'round', 'beer', 'wa', 'num', 'tip', 'onli', 'downsid', 'even', 'wa', 'servic', 'wa', 'bit', 'slow', 'wait', 'anoth', 'round', 'beer', 'long', 'keep', 'thi', 'review', 'num', 'starswel', 'like', 'return', 'would', 'definit', 'recommend', 'dmk', 'burger', 'bar', 'foodi', 'love', 'great', 'burger', 'live', 'ambianc']","[('girlfriend', 'visit'), ('visit', 'last'), ('last', 'night'), ('night', 'hear'), ('hear', 'dmk'), ('dmk', 'diner'), ('diner', 'drivein'), ('drivein', 'dive'), ('dive', 'stop'), ('stop', 'saturday'), ('saturday', 'even'), ('even', '800pm'), ('800pm', 'place'), ('place', 'wa'), ('wa', 'rockin'), ('rockin', 'wait'), ('wait', 'num'), ('num', 'minut'), ('minut', 'bar'), ('bar', 'seat'), ('seat', 'beer'), ('beer', 'list'), ('list', 'offer'), ('offer', 'terrif'), ('terrif', 'option'), ('option', 'bar'), ('bar', 'serv'), ('serv', 'nice'), ('nice', 'cocktail'), ('cocktail', 'food'), ('food', 'wa'), ('wa', 'excel'), ('excel', 'memor'), ('memor', 'num'), ('num', 'burger'), ('burger', 'cheddar'), ('cheddar', 'bacon'), ('bacon', 'bbq'), ('bbq', 'sauc'), ('sauc', 'gf'), ('gf', 'salmon'), ('salmon', 'burger'), ('burger', 'share'), ('share', 'outstand'), ('outstand', 'also'), ('also', 'enjoy'), ('enjoy', 'salt'), ('salt', 'pepper'), ('pepper', 'fri'), ('fri', 'tasti'), ('tasti', 'spici'), ('spici', 'hous'), ('hous', 'ketchup'), ('ketchup', 'pricewis'), ('pricewis', 'dmk'), ('dmk', 'wa'), ('wa', 'moder'), ('moder', 'cheap'), ('cheap', 'meal'), ('meal', 'crazi'), ('crazi', 'expens'), ('expens', 'either'), ('either', 'meal'), ('meal', 'two'), ('two', 'burger'), ('burger', 'fri'), ('fri', 'round'), ('round', 'beer'), ('beer', 'wa'), ('wa', 'num'), ('num', 'tip'), ('tip', 'onli'), ('onli', 'downsid'), ('downsid', 'even'), ('even', 'wa'), ('wa', 'servic'), ('servic', 'wa'), ('wa', 'bit'), ('bit', 'slow'), ('slow', 'wait'), ('wait', 'anoth'), ('anoth', 'round'), ('round', 'beer'), ('beer', 'long'), ('long', 'keep'), ('keep', 'thi'), ('thi', 'review'), ('review', 'num'), ('num', 'starswel'), ('starswel', 'like'), ('like', 'return'), ('return', 'would'), ('would', 'definit'), ('definit', 'recommend'), ('recommend', 'dmk'), ('dmk', 'burger'), ('burger', 'bar'), ('bar', 'foodi'), ('foodi', 'love'), ('love', 'great'), ('great', 'burger'), ('burger', 'live'), ('live', 'ambianc')]"
16,Chris V.,7vPGezg5n3q0o0zAkZ-Ydw,4.0,Amazing burger and great fries If you dont want a big meal I highly recommend coming here after your first few drinks and going to the bar and getting some fries split them between two people enjoy a beer and move on,2014-06-02,"Chicago, IL","['amaz', 'burger', 'great', 'fri', 'dont', 'want', 'big', 'meal', 'highli', 'recommend', 'come', 'first', 'drink', 'go', 'bar', 'get', 'fri', 'split', 'two', 'peopl', 'enjoy', 'beer', 'move']","[('amaz', 'burger'), ('burger', 'great'), ('great', 'fri'), ('fri', 'dont'), ('dont', 'want'), ('want', 'big'), ('big', 'meal'), ('meal', 'highli'), ('highli', 'recommend'), ('recommend', 'come'), ('come', 'first'), ('first', 'drink'), ('drink', 'go'), ('go', 'bar'), ('bar', 'get'), ('get', 'fri'), ('fri', 'split'), ('split', 'two'), ('two', 'peopl'), ('peopl', 'enjoy'), ('enjoy', 'beer'), ('beer', 'move')]"
17,Gina S.,aZaV2Crwl6n4ZVLJfKJV-w,5.0,I love DMK  Very good burger GREAT fries nice servers  It is my stand by burger place in the city  After my last Kumas experience I will be at DMK much more  You cannot go wrong with anything on their menu,2014-06-28,"Chicago, IL","['love', 'dmk', 'veri', 'good', 'burger', 'great', 'fri', 'nice', 'server', 'stand', 'burger', 'place', 'citi', 'last', 'kuma', 'experi', 'dmk', 'much', 'cannot', 'go', 'wrong', 'anyth', 'menu']","[('love', 'dmk'), ('dmk', 'veri'), ('veri', 'good'), ('good', 'burger'), ('burger', 'great'), ('great', 'fri'), ('fri', 'nice'), ('nice', 'server'), ('server', 'stand'), ('stand', 'burger'), ('burger', 'place'), ('place', 'citi'), ('citi', 'last'), ('last', 'kuma'), ('kuma', 'experi'), ('experi', 'dmk'), ('dmk', 'much'), ('much', 'cannot'), ('cannot', 'go'), ('go', 'wrong'), ('wrong', 'anyth'), ('anyth', 'menu')]"
18,Michelle B.,tpVu29XFIiPLJDLaORIdBA,5.0,DMK is my go to burger joint  One thing I love about this place is the portion size  The burgers and fries are not ridiculously big like Kumas or lockdown  It is also big enough that I leave feeling full  I have had almost every burger on the menu and they are all fantastic  My favorites are the 7 big DMK burger or the 13 crispy portobello  All the fries are great as well but I always order the blue cheese and bacon or parmesan truffle cream  Not only is everything on the menu amazing they also have a great alcohol selection  If you are looking for a nice laid back burger joint with great drinks at a reasonable price I highly recommend DMK,2014-06-28,"Chicago, IL","['dmk', 'go', 'burger', 'joint', 'one', 'thing', 'love', 'thi', 'place', 'portion', 'size', 'burger', 'fri', 'ridicul', 'big', 'like', 'kuma', 'lockdown', 'also', 'big', 'enough', 'leav', 'feel', 'full', 'almost', 'everi', 'burger', 'menu', 'fantast', 'favorit', 'num', 'big', 'dmk', 'burger', 'num', 'crispi', 'portobello', 'fri', 'great', 'well', 'alway', 'order', 'blue', 'chees', 'bacon', 'parmesan', 'truffl', 'cream', 'onli', 'everyth', 'menu', 'amaz', 'also', 'great', 'alcohol', 'select', 'look', 'nice', 'laid', 'back', 'burger', 'joint', 'great', 'drink', 'reason', 'price', 'highli', 'recommend', 'dmk']","[('dmk', 'go'), ('go', 'burger'), ('burger', 'joint'), ('joint', 'one'), ('one', 'thing'), ('thing', 'love'), ('love', 'thi'), ('thi', 'place'), ('place', 'portion'), ('portion', 'size'), ('size', 'burger'), ('burger', 'fri'), ('fri', 'ridicul'), ('ridicul', 'big'), ('big', 'like'), ('like', 'kuma'), ('kuma', 'lockdown'), ('lockdown', 'also'), ('also', 'big'), ('big', 'enough'), ('enough', 'leav'), ('leav', 'feel'), ('feel', 'full'), ('full', 'almost'), ('almost', 'everi'), ('everi', 'burger'), ('burger', 'menu'), ('menu', 'fantast'), ('fantast', 'favorit'), ('favorit', 'num'), ('num', 'big'), ('big', 'dmk'), ('dmk', 'burger'), ('burger', 'num'), ('num', 'crispi'), ('crispi', 'portobello'), ('portobello', 'fri'), ('fri', 'great'), ('great', 'well'), ('well', 'alway'), ('alway', 'order'), ('order', 'blue'), ('blue', 'chees'), ('chees', 'bacon'), ('bacon', 'parmesan'), ('parmesan', 'truffl'), ('truffl', 'cream'), ('cream', 'onli'), ('onli', 'everyth'), ('everyth', 'menu'), ('menu', 'amaz'), ('amaz', 'also'), ('also', 'great'), ('great', 'alcohol'), ('alcohol', 'select'), ('select', 'look'), ('look', 'nice'), ('nice', 'laid'), ('laid', 'back'), ('back', 'burger'), ('burger', 'joint'), ('joint', 'great'), ('great', 'drink'), ('drink', 'reason'), ('reason', 'price'), ('price', 'highli'), ('highli', 'recommend'), ('recommend', 'dmk')]"
19,Mike A.,1eXFetsnn7BheAyV81n_-A,4.0,Hands down the tastiest burgers in town if are in the mood for gourmet burgers  oxymoron but they pull it off wellThis is good in a non five guys kind of wayits a more refined combination of flavours  the blue cheese chipotle burger is amazingI have been here at least a dozen times and really like the vibe just note that it can get a little loud which makes it hard to talk overBeyond that always a consistent treat Truffle fries sea salt and black pepper fries and Wisconsin cheddar are a must,2014-05-09,"Manhattan, NY","['hand', 'tastiest', 'burger', 'town', 'mood', 'gourmet', 'burger', 'oxymoron', 'pull', 'wellthi', 'good', 'non', 'five', 'guy', 'kind', 'wayit', 'refin', 'combin', 'flavour', 'blue', 'chees', 'chipotl', 'burger', 'amazingi', 'least', 'dozen', 'time', 'realli', 'like', 'vibe', 'note', 'get', 'littl', 'loud', 'make', 'hard', 'talk', 'overbeyond', 'alway', 'consist', 'treat', 'truffl', 'fri', 'sea', 'salt', 'black', 'pepper', 'fri', 'wisconsin', 'cheddar', 'must']","[('hand', 'tastiest'), ('tastiest', 'burger'), ('burger', 'town'), ('town', 'mood'), ('mood', 'gourmet'), ('gourmet', 'burger'), ('burger', 'oxymoron'), ('oxymoron', 'pull'), ('pull', 'wellthi'), ('wellthi', 'good'), ('good', 'non'), ('non', 'five'), ('five', 'guy'), ('guy', 'kind'), ('kind', 'wayit'), ('wayit', 'refin'), ('refin', 'combin'), ('combin', 'flavour'), ('flavour', 'blue'), ('blue', 'chees'), ('chees', 'chipotl'), ('chipotl', 'burger'), ('burger', 'amazingi'), ('amazingi', 'least'), ('least', 'dozen'), ('dozen', 'time'), ('time', 'realli'), ('realli', 'like'), ('like', 'vibe'), ('vibe', 'note'), ('note', 'get'), ('get', 'littl'), ('littl', 'loud'), ('loud', 'make'), ('make', 'hard'), ('hard', 'talk'), ('talk', 'overbeyond'), ('overbeyond', 'alway'), ('alway', 'consist'), ('consist', 'treat'), ('treat', 'truffl'), ('truffl', 'fri'), ('fri', 'sea'), ('sea', 'salt'), ('salt', 'black'), ('black', 'pepper'), ('pepper', 'fri'), ('fri', 'wisconsin'), ('wisconsin', 'cheddar'), ('cheddar', 'must')]"
