,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
1233,Vivian H.,_Xyz73wCPC4xtdNvKyYYlA,3.0,OOOKAY I understand this is a Chicago tradition thing but Ive tried the Italian beefsausage and the hot dog and both were fine but nothing special in my opinion That said given the crowds populating this food courty place the food is fresh Hot fries yum Thick thick chocolate milkshake Great service Impressive story,2012-05-22,"San Francisco, CA","['oookay', 'understand', 'thi', 'chicago', 'tradit', 'thing', 'ive', 'tri', 'italian', 'beefsausag', 'hot', 'dog', 'fine', 'noth', 'special', 'opinion', 'said', 'given', 'crowd', 'popul', 'thi', 'food', 'courti', 'place', 'food', 'fresh', 'hot', 'fri', 'yum', 'thick', 'thick', 'chocol', 'milkshak', 'great', 'servic', 'impress', 'stori']","[('oookay', 'understand'), ('understand', 'thi'), ('thi', 'chicago'), ('chicago', 'tradit'), ('tradit', 'thing'), ('thing', 'ive'), ('ive', 'tri'), ('tri', 'italian'), ('italian', 'beefsausag'), ('beefsausag', 'hot'), ('hot', 'dog'), ('dog', 'fine'), ('fine', 'noth'), ('noth', 'special'), ('special', 'opinion'), ('opinion', 'said'), ('said', 'given'), ('given', 'crowd'), ('crowd', 'popul'), ('popul', 'thi'), ('thi', 'food'), ('food', 'courti'), ('courti', 'place'), ('place', 'food'), ('food', 'fresh'), ('fresh', 'hot'), ('hot', 'fri'), ('fri', 'yum'), ('yum', 'thick'), ('thick', 'thick'), ('thick', 'chocol'), ('chocol', 'milkshak'), ('milkshak', 'great'), ('great', 'servic'), ('servic', 'impress'), ('impress', 'stori')]"
1234,Christina E.,mLB6hf8hLB52uVUSznfXgQ,5.0,How can you not love this place  Chicago style street food  its fantastic,2013-01-21,"Chicago, IL","['love', 'thi', 'place', 'chicago', 'style', 'street', 'food', 'fantast']","[('love', 'thi'), ('thi', 'place'), ('place', 'chicago'), ('chicago', 'style'), ('style', 'street'), ('street', 'food'), ('food', 'fantast')]"
1235,Marc G.,tGB-pgZTa9p2Z51upFrn8w,4.0,Yes this is what happens if a Food Court was designed by Disneyland with an odd splash of Chuck E Cheese It definitely has an odd cartoony feel to it but you know what the food kicks ass  The Italian beef is delicious the way it soaks itself into the bread Mmmm Sloppy but soooo goood  And while the space was not what I was expecting I came for the food  Long live the combo,2012-08-16,"Agoura Hills, CA","['ye', 'thi', 'happen', 'food', 'court', 'wa', 'design', 'disneyland', 'odd', 'splash', 'chuck', 'e', 'chees', 'definit', 'ha', 'odd', 'cartooni', 'feel', 'know', 'food', 'kick', 'ass', 'italian', 'beef', 'delici', 'way', 'soak', 'bread', 'mmmm', 'sloppi', 'soooo', 'goood', 'space', 'wa', 'wa', 'expect', 'came', 'food', 'long', 'live', 'combo']","[('ye', 'thi'), ('thi', 'happen'), ('happen', 'food'), ('food', 'court'), ('court', 'wa'), ('wa', 'design'), ('design', 'disneyland'), ('disneyland', 'odd'), ('odd', 'splash'), ('splash', 'chuck'), ('chuck', 'e'), ('e', 'chees'), ('chees', 'definit'), ('definit', 'ha'), ('ha', 'odd'), ('odd', 'cartooni'), ('cartooni', 'feel'), ('feel', 'know'), ('know', 'food'), ('food', 'kick'), ('kick', 'ass'), ('ass', 'italian'), ('italian', 'beef'), ('beef', 'delici'), ('delici', 'way'), ('way', 'soak'), ('soak', 'bread'), ('bread', 'mmmm'), ('mmmm', 'sloppi'), ('sloppi', 'soooo'), ('soooo', 'goood'), ('goood', 'space'), ('space', 'wa'), ('wa', 'wa'), ('wa', 'expect'), ('expect', 'came'), ('came', 'food'), ('food', 'long'), ('long', 'live'), ('live', 'combo')]"
1236,Lauren C.,k74mRyZ1jVd59-3swrBkkg,4.0,YUM  Whenever I come to Chicago I always make a stop at Portillos  Ive never been inside but I love how the drive through works and the old fashioned coin dispensers the people who take your orders have  The jumbo hotdog with everything is great The hamburgers are good as well but I once got one that was really salty  Overall for a good fast meal I will keep going back to Portillos,2006-12-25,"Washington, DC","['yum', 'whenev', 'come', 'chicago', 'alway', 'make', 'stop', 'portillo', 'ive', 'never', 'insid', 'love', 'drive', 'work', 'old', 'fashion', 'coin', 'dispens', 'peopl', 'take', 'order', 'jumbo', 'hotdog', 'everyth', 'great', 'hamburg', 'good', 'well', 'onc', 'got', 'one', 'wa', 'realli', 'salti', 'overal', 'good', 'fast', 'meal', 'keep', 'go', 'back', 'portillo']","[('yum', 'whenev'), ('whenev', 'come'), ('come', 'chicago'), ('chicago', 'alway'), ('alway', 'make'), ('make', 'stop'), ('stop', 'portillo'), ('portillo', 'ive'), ('ive', 'never'), ('never', 'insid'), ('insid', 'love'), ('love', 'drive'), ('drive', 'work'), ('work', 'old'), ('old', 'fashion'), ('fashion', 'coin'), ('coin', 'dispens'), ('dispens', 'peopl'), ('peopl', 'take'), ('take', 'order'), ('order', 'jumbo'), ('jumbo', 'hotdog'), ('hotdog', 'everyth'), ('everyth', 'great'), ('great', 'hamburg'), ('hamburg', 'good'), ('good', 'well'), ('well', 'onc'), ('onc', 'got'), ('got', 'one'), ('one', 'wa'), ('wa', 'realli'), ('realli', 'salti'), ('salti', 'overal'), ('overal', 'good'), ('good', 'fast'), ('fast', 'meal'), ('meal', 'keep'), ('keep', 'go'), ('go', 'back'), ('back', 'portillo')]"
1237,Claire B.,7ArHy9Subv6OTJTuiI8PcA,5.0,Ive never fell in love with Italian Beef and Hot dogs in my life Chicagos food is the best eveeeerrrrrrrr I would gain 50lbs if I lived next to a Portillos no joke In all the Italian Beef with melted cheese on a soft buttered croissant is like a orgasm in your mouth Portillos I love you I wish they had one in Downtown Denver ,2012-03-04,"San Clemente, CA","['ive', 'never', 'fell', 'love', 'italian', 'beef', 'hot', 'dog', 'life', 'chicago', 'food', 'best', 'eveeeerrrrrrrr', 'would', 'gain', '50lb', 'live', 'next', 'portillo', 'joke', 'italian', 'beef', 'melt', 'chees', 'soft', 'butter', 'croissant', 'like', 'orgasm', 'mouth', 'portillo', 'love', 'wish', 'one', 'downtown', 'denver']","[('ive', 'never'), ('never', 'fell'), ('fell', 'love'), ('love', 'italian'), ('italian', 'beef'), ('beef', 'hot'), ('hot', 'dog'), ('dog', 'life'), ('life', 'chicago'), ('chicago', 'food'), ('food', 'best'), ('best', 'eveeeerrrrrrrr'), ('eveeeerrrrrrrr', 'would'), ('would', 'gain'), ('gain', '50lb'), ('50lb', 'live'), ('live', 'next'), ('next', 'portillo'), ('portillo', 'joke'), ('joke', 'italian'), ('italian', 'beef'), ('beef', 'melt'), ('melt', 'chees'), ('chees', 'soft'), ('soft', 'butter'), ('butter', 'croissant'), ('croissant', 'like'), ('like', 'orgasm'), ('orgasm', 'mouth'), ('mouth', 'portillo'), ('portillo', 'love'), ('love', 'wish'), ('wish', 'one'), ('one', 'downtown'), ('downtown', 'denver')]"
1238,T T.,AM2Zazk15qrboM1GQMz1ZA,4.0,A Chicago landmarkand for a good reason  The atmosphere is chaotic but you get your food fast  I had the Italian beef sandwich which was oozing with juice and savory goodness  The vanilla milkshake was excellent  Portillos is definitely a restaurant that I would feel too guilty eating at more than once a month though  The food is quite greasy but very tasty,2011-10-29,"Cambridge, MA","['chicago', 'landmarkand', 'good', 'reason', 'atmospher', 'chaotic', 'get', 'food', 'fast', 'italian', 'beef', 'sandwich', 'wa', 'ooz', 'juic', 'savori', 'good', 'vanilla', 'milkshak', 'wa', 'excel', 'portillo', 'definit', 'restaur', 'would', 'feel', 'guilti', 'eat', 'onc', 'month', 'though', 'food', 'quit', 'greasi', 'veri', 'tasti']","[('chicago', 'landmarkand'), ('landmarkand', 'good'), ('good', 'reason'), ('reason', 'atmospher'), ('atmospher', 'chaotic'), ('chaotic', 'get'), ('get', 'food'), ('food', 'fast'), ('fast', 'italian'), ('italian', 'beef'), ('beef', 'sandwich'), ('sandwich', 'wa'), ('wa', 'ooz'), ('ooz', 'juic'), ('juic', 'savori'), ('savori', 'good'), ('good', 'vanilla'), ('vanilla', 'milkshak'), ('milkshak', 'wa'), ('wa', 'excel'), ('excel', 'portillo'), ('portillo', 'definit'), ('definit', 'restaur'), ('restaur', 'would'), ('would', 'feel'), ('feel', 'guilti'), ('guilti', 'eat'), ('eat', 'onc'), ('onc', 'month'), ('month', 'though'), ('though', 'food'), ('food', 'quit'), ('quit', 'greasi'), ('greasi', 'veri'), ('veri', 'tasti')]"
1239,S S.,FfiEjwXo6nNhWMsH0AE-Sw,1.0,They are so big and busy  dont care about customer service anymore you get your hot food cold and cold food war all mixed in same bag to go management dont care,2013-01-15,"Wheaton, IL","['big', 'busi', 'dont', 'care', 'custom', 'servic', 'anymor', 'get', 'hot', 'food', 'cold', 'cold', 'food', 'war', 'mix', 'bag', 'go', 'manag', 'dont', 'care']","[('big', 'busi'), ('busi', 'dont'), ('dont', 'care'), ('care', 'custom'), ('custom', 'servic'), ('servic', 'anymor'), ('anymor', 'get'), ('get', 'hot'), ('hot', 'food'), ('food', 'cold'), ('cold', 'cold'), ('cold', 'food'), ('food', 'war'), ('war', 'mix'), ('mix', 'bag'), ('bag', 'go'), ('go', 'manag'), ('manag', 'dont'), ('dont', 'care')]"
1240,David L.,8t7OrS6vXn_FrIF8hZU5xQ,3.0,Even with Ketchup blasphemy in Chicago a Portillos dog was VERY good The place was crowded and they werent bussing the tables very well the night I went Would try again however,2012-09-23,"Redondo Beach, CA","['even', 'ketchup', 'blasphemi', 'chicago', 'portillo', 'dog', 'wa', 'veri', 'good', 'place', 'wa', 'crowd', 'werent', 'buss', 'tabl', 'veri', 'well', 'night', 'went', 'would', 'tri', 'howev']","[('even', 'ketchup'), ('ketchup', 'blasphemi'), ('blasphemi', 'chicago'), ('chicago', 'portillo'), ('portillo', 'dog'), ('dog', 'wa'), ('wa', 'veri'), ('veri', 'good'), ('good', 'place'), ('place', 'wa'), ('wa', 'crowd'), ('crowd', 'werent'), ('werent', 'buss'), ('buss', 'tabl'), ('tabl', 'veri'), ('veri', 'well'), ('well', 'night'), ('night', 'went'), ('went', 'would'), ('would', 'tri'), ('tri', 'howev')]"
1241,Gil D.,d8pWqoxHy29PgglrHyTDQg,5.0,My my my Combo beef and char grilled sausage Amazing Im new to the beefsausage game but my taste buds know what good food tastes like Maybe there are better in Chicago but I loved this place My family actually ate there and got my wife and I sandwiches after our long plane ride from Cali They were a few hours old and still delicious I cant even imagine what they taste like fresh Come to find out they have one here in So Cal Boom,2013-10-28,"Fontana, CA","['combo', 'beef', 'char', 'grill', 'sausag', 'amaz', 'im', 'new', 'beefsausag', 'game', 'tast', 'bud', 'know', 'good', 'food', 'tast', 'like', 'mayb', 'better', 'chicago', 'love', 'thi', 'place', 'famili', 'actual', 'ate', 'got', 'wife', 'sandwich', 'long', 'plane', 'ride', 'cali', 'hour', 'old', 'still', 'delici', 'cant', 'even', 'imagin', 'tast', 'like', 'fresh', 'come', 'find', 'one', 'cal', 'boom']","[('combo', 'beef'), ('beef', 'char'), ('char', 'grill'), ('grill', 'sausag'), ('sausag', 'amaz'), ('amaz', 'im'), ('im', 'new'), ('new', 'beefsausag'), ('beefsausag', 'game'), ('game', 'tast'), ('tast', 'bud'), ('bud', 'know'), ('know', 'good'), ('good', 'food'), ('food', 'tast'), ('tast', 'like'), ('like', 'mayb'), ('mayb', 'better'), ('better', 'chicago'), ('chicago', 'love'), ('love', 'thi'), ('thi', 'place'), ('place', 'famili'), ('famili', 'actual'), ('actual', 'ate'), ('ate', 'got'), ('got', 'wife'), ('wife', 'sandwich'), ('sandwich', 'long'), ('long', 'plane'), ('plane', 'ride'), ('ride', 'cali'), ('cali', 'hour'), ('hour', 'old'), ('old', 'still'), ('still', 'delici'), ('delici', 'cant'), ('cant', 'even'), ('even', 'imagin'), ('imagin', 'tast'), ('tast', 'like'), ('like', 'fresh'), ('fresh', 'come'), ('come', 'find'), ('find', 'one'), ('one', 'cal'), ('cal', 'boom')]"
1242,Gladys C.,Cr44LPgyaxM4TkYJB-kiqw,5.0,Great selection of food  hot dogs italian sausages salads hamburgers shakes anything american I really like plain hot dogs and the dogs here are pretty good Its definitely a place to try and eatin so you can see their unique decor,2006-07-09,"Los Angeles, CA","['great', 'select', 'food', 'hot', 'dog', 'italian', 'sausag', 'salad', 'hamburg', 'shake', 'anyth', 'american', 'realli', 'like', 'plain', 'hot', 'dog', 'dog', 'pretti', 'good', 'definit', 'place', 'tri', 'eatin', 'see', 'uniqu', 'decor']","[('great', 'select'), ('select', 'food'), ('food', 'hot'), ('hot', 'dog'), ('dog', 'italian'), ('italian', 'sausag'), ('sausag', 'salad'), ('salad', 'hamburg'), ('hamburg', 'shake'), ('shake', 'anyth'), ('anyth', 'american'), ('american', 'realli'), ('realli', 'like'), ('like', 'plain'), ('plain', 'hot'), ('hot', 'dog'), ('dog', 'dog'), ('dog', 'pretti'), ('pretti', 'good'), ('good', 'definit'), ('definit', 'place'), ('place', 'tri'), ('tri', 'eatin'), ('eatin', 'see'), ('see', 'uniqu'), ('uniqu', 'decor')]"
1243,Natalie S.,HZN1udIbUwxgOCZIhpGcCg,1.0,Stay away from the portabello panini if you value your taste buds andor money I suppose this wasnt a good place for a vegetarian to eat,2007-04-18,"Chicago, IL","['stay', 'away', 'portabello', 'panini', 'valu', 'tast', 'bud', 'andor', 'money', 'suppos', 'thi', 'wasnt', 'good', 'place', 'vegetarian', 'eat']","[('stay', 'away'), ('away', 'portabello'), ('portabello', 'panini'), ('panini', 'valu'), ('valu', 'tast'), ('tast', 'bud'), ('bud', 'andor'), ('andor', 'money'), ('money', 'suppos'), ('suppos', 'thi'), ('thi', 'wasnt'), ('wasnt', 'good'), ('good', 'place'), ('place', 'vegetarian'), ('vegetarian', 'eat')]"
1244,Cathy S.,ooZNZpGc_qMUgS44u1RkQQ,4.0,Its a tourist thing to do but hey you are in Chicago Although you can make this anywhere in America Sausage they use here is wonderfully fresh which is always a big plus Friendly and prompt service,2012-10-19,"Apex, NC","['tourist', 'thing', 'hey', 'chicago', 'although', 'make', 'thi', 'anywher', 'america', 'sausag', 'use', 'wonder', 'fresh', 'alway', 'big', 'plu', 'friendli', 'prompt', 'servic']","[('tourist', 'thing'), ('thing', 'hey'), ('hey', 'chicago'), ('chicago', 'although'), ('although', 'make'), ('make', 'thi'), ('thi', 'anywher'), ('anywher', 'america'), ('america', 'sausag'), ('sausag', 'use'), ('use', 'wonder'), ('wonder', 'fresh'), ('fresh', 'alway'), ('alway', 'big'), ('big', 'plu'), ('plu', 'friendli'), ('friendli', 'prompt'), ('prompt', 'servic')]"
1245,Dave N.,COXnA2hnzFDai3ywx_iM8A,5.0,This is one of my favorite places in the city  Everything here is good  My favorites include the big beef about 9 inches long  get it dipped with giardinera chicken sandwich very tasty  wellmarinated and the double hamburger great charbroiled flavor,2006-04-18,"Chicago, IL","['thi', 'one', 'favorit', 'place', 'citi', 'everyth', 'good', 'favorit', 'includ', 'big', 'beef', 'num', 'inch', 'long', 'get', 'dip', 'giardinera', 'chicken', 'sandwich', 'veri', 'tasti', 'wellmarin', 'doubl', 'hamburg', 'great', 'charbroil', 'flavor']","[('thi', 'one'), ('one', 'favorit'), ('favorit', 'place'), ('place', 'citi'), ('citi', 'everyth'), ('everyth', 'good'), ('good', 'favorit'), ('favorit', 'includ'), ('includ', 'big'), ('big', 'beef'), ('beef', 'num'), ('num', 'inch'), ('inch', 'long'), ('long', 'get'), ('get', 'dip'), ('dip', 'giardinera'), ('giardinera', 'chicken'), ('chicken', 'sandwich'), ('sandwich', 'veri'), ('veri', 'tasti'), ('tasti', 'wellmarin'), ('wellmarin', 'doubl'), ('doubl', 'hamburg'), ('hamburg', 'great'), ('great', 'charbroil'), ('charbroil', 'flavor')]"
1246,Ro A.,GxAANwlHsTkRyCZ6MaVjLA,4.0,I loved eating here  the decor is fun to look at or you can sit outside and people watch And the food is good Sometimes all you want is a fish burger and cheese fries after working a 12hour dayIts a good and bad thing that they opened one here in the So Cal area,2006-09-01,"Los Angeles, CA","['love', 'eat', 'decor', 'fun', 'look', 'sit', 'outsid', 'peopl', 'watch', 'food', 'good', 'sometim', 'want', 'fish', 'burger', 'chees', 'fri', 'work', '12hour', 'dayit', 'good', 'bad', 'thing', 'open', 'one', 'cal', 'area']","[('love', 'eat'), ('eat', 'decor'), ('decor', 'fun'), ('fun', 'look'), ('look', 'sit'), ('sit', 'outsid'), ('outsid', 'peopl'), ('peopl', 'watch'), ('watch', 'food'), ('food', 'good'), ('good', 'sometim'), ('sometim', 'want'), ('want', 'fish'), ('fish', 'burger'), ('burger', 'chees'), ('chees', 'fri'), ('fri', 'work'), ('work', '12hour'), ('12hour', 'dayit'), ('dayit', 'good'), ('good', 'bad'), ('bad', 'thing'), ('thing', 'open'), ('open', 'one'), ('one', 'cal'), ('cal', 'area')]"
1247,Danny R.,ZTS6OOy9CtzT02kwcTZb5w,5.0,Aaahh this is the place where my mouth was introduced to the most delicious italian beef sandwich My favorite sandwich is a spicy veal sandwich from San Francesco in Toronto Canada Only a few places could rival themand portillos is a strong contender Im so glad they open one in buena park so I can satisfy my addiction By the way I still have 95 left on my Portillos gift cardI gotta use that up,2007-08-24,"Valencia, CA","['aaahh', 'thi', 'place', 'mouth', 'wa', 'introduc', 'delici', 'italian', 'beef', 'sandwich', 'favorit', 'sandwich', 'spici', 'veal', 'sandwich', 'san', 'francesco', 'toronto', 'canada', 'onli', 'place', 'could', 'rival', 'themand', 'portillo', 'strong', 'contend', 'im', 'glad', 'open', 'one', 'buena', 'park', 'satisfi', 'addict', 'way', 'still', 'num', 'left', 'portillo', 'gift', 'cardi', 'gotta', 'use']","[('aaahh', 'thi'), ('thi', 'place'), ('place', 'mouth'), ('mouth', 'wa'), ('wa', 'introduc'), ('introduc', 'delici'), ('delici', 'italian'), ('italian', 'beef'), ('beef', 'sandwich'), ('sandwich', 'favorit'), ('favorit', 'sandwich'), ('sandwich', 'spici'), ('spici', 'veal'), ('veal', 'sandwich'), ('sandwich', 'san'), ('san', 'francesco'), ('francesco', 'toronto'), ('toronto', 'canada'), ('canada', 'onli'), ('onli', 'place'), ('place', 'could'), ('could', 'rival'), ('rival', 'themand'), ('themand', 'portillo'), ('portillo', 'strong'), ('strong', 'contend'), ('contend', 'im'), ('im', 'glad'), ('glad', 'open'), ('open', 'one'), ('one', 'buena'), ('buena', 'park'), ('park', 'satisfi'), ('satisfi', 'addict'), ('addict', 'way'), ('way', 'still'), ('still', 'num'), ('num', 'left'), ('left', 'portillo'), ('portillo', 'gift'), ('gift', 'cardi'), ('cardi', 'gotta'), ('gotta', 'use')]"
1248,Annie T.,v0Ulr2wff7yGCMcv5YDzTw,5.0,Get your Chicago dogs here  Oh and DO NOT forget the cheese fries They have those awesomely amazing crinkle cut fries from your elementary schools cafeteria but only 100xs better with no lunch lady arms to accommodate The Italian Beef and yummmay Breaded Chicken SandwichCroissant also leave me loving life Top it off with a Chocolate Cake Shake and you are in fatty heaven,2008-05-28,"Chicago, IL","['get', 'chicago', 'dog', 'oh', 'forget', 'chees', 'fri', 'awesom', 'amaz', 'crinkl', 'cut', 'fri', 'elementari', 'school', 'cafeteria', 'onli', '100x', 'better', 'lunch', 'ladi', 'arm', 'accommod', 'italian', 'beef', 'yummmay', 'bread', 'chicken', 'sandwichcroiss', 'also', 'leav', 'love', 'life', 'top', 'chocol', 'cake', 'shake', 'fatti', 'heaven']","[('get', 'chicago'), ('chicago', 'dog'), ('dog', 'oh'), ('oh', 'forget'), ('forget', 'chees'), ('chees', 'fri'), ('fri', 'awesom'), ('awesom', 'amaz'), ('amaz', 'crinkl'), ('crinkl', 'cut'), ('cut', 'fri'), ('fri', 'elementari'), ('elementari', 'school'), ('school', 'cafeteria'), ('cafeteria', 'onli'), ('onli', '100x'), ('100x', 'better'), ('better', 'lunch'), ('lunch', 'ladi'), ('ladi', 'arm'), ('arm', 'accommod'), ('accommod', 'italian'), ('italian', 'beef'), ('beef', 'yummmay'), ('yummmay', 'bread'), ('bread', 'chicken'), ('chicken', 'sandwichcroiss'), ('sandwichcroiss', 'also'), ('also', 'leav'), ('leav', 'love'), ('love', 'life'), ('life', 'top'), ('top', 'chocol'), ('chocol', 'cake'), ('cake', 'shake'), ('shake', 'fatti'), ('fatti', 'heaven')]"
1249,Clarissa P.,QzR66A6_F-p2CrjBHO9SUQ,1.0,Very disappointed by this place  Yes the signature hot dog is 2 and some cents but the hot dog was the size of my pinky and nothing special,2011-06-06,"San Francisco, CA","['veri', 'disappoint', 'thi', 'place', 'ye', 'signatur', 'hot', 'dog', 'num', 'cent', 'hot', 'dog', 'wa', 'size', 'pinki', 'noth', 'special']","[('veri', 'disappoint'), ('disappoint', 'thi'), ('thi', 'place'), ('place', 'ye'), ('ye', 'signatur'), ('signatur', 'hot'), ('hot', 'dog'), ('dog', 'num'), ('num', 'cent'), ('cent', 'hot'), ('hot', 'dog'), ('dog', 'wa'), ('wa', 'size'), ('size', 'pinki'), ('pinki', 'noth'), ('noth', 'special')]"
1250,Alexandra T.,3nK3cm7DDF_rIHlB2ogRxw,5.0,Sooooo cheap  Sooooo tasty,2006-07-19,"Chicago, IL","['sooooo', 'cheap', 'sooooo', 'tasti']","[('sooooo', 'cheap'), ('cheap', 'sooooo'), ('sooooo', 'tasti')]"
1251,Ryanne B.,z7CCIpUH0F1UxiY8KSnspw,5.0,I visited Chicago from Boston and researched restaurants on Yelp before I left I didnt think I was going to find a spot like this It is the best place for hot dogs and quick food The jalapenos and pickled spear on the dogs tasted so delicious I was in the city staying nearby and I went to this place three times once a day for the three days I was in the city The design of the inside is very Chicago with an antique feeling I strongly suggest stopping by for the friendly atmosphere fast services and delicious food,2007-06-17,"Boston, MA","['visit', 'chicago', 'boston', 'research', 'restaur', 'yelp', 'befor', 'left', 'didnt', 'think', 'wa', 'go', 'find', 'spot', 'like', 'thi', 'best', 'place', 'hot', 'dog', 'quick', 'food', 'jalapeno', 'pickl', 'spear', 'dog', 'tast', 'delici', 'wa', 'citi', 'stay', 'nearbi', 'went', 'thi', 'place', 'three', 'time', 'onc', 'day', 'three', 'day', 'wa', 'citi', 'design', 'insid', 'veri', 'chicago', 'antiqu', 'feel', 'strongli', 'suggest', 'stop', 'friendli', 'atmospher', 'fast', 'servic', 'delici', 'food']","[('visit', 'chicago'), ('chicago', 'boston'), ('boston', 'research'), ('research', 'restaur'), ('restaur', 'yelp'), ('yelp', 'befor'), ('befor', 'left'), ('left', 'didnt'), ('didnt', 'think'), ('think', 'wa'), ('wa', 'go'), ('go', 'find'), ('find', 'spot'), ('spot', 'like'), ('like', 'thi'), ('thi', 'best'), ('best', 'place'), ('place', 'hot'), ('hot', 'dog'), ('dog', 'quick'), ('quick', 'food'), ('food', 'jalapeno'), ('jalapeno', 'pickl'), ('pickl', 'spear'), ('spear', 'dog'), ('dog', 'tast'), ('tast', 'delici'), ('delici', 'wa'), ('wa', 'citi'), ('citi', 'stay'), ('stay', 'nearbi'), ('nearbi', 'went'), ('went', 'thi'), ('thi', 'place'), ('place', 'three'), ('three', 'time'), ('time', 'onc'), ('onc', 'day'), ('day', 'three'), ('three', 'day'), ('day', 'wa'), ('wa', 'citi'), ('citi', 'design'), ('design', 'insid'), ('insid', 'veri'), ('veri', 'chicago'), ('chicago', 'antiqu'), ('antiqu', 'feel'), ('feel', 'strongli'), ('strongli', 'suggest'), ('suggest', 'stop'), ('stop', 'friendli'), ('friendli', 'atmospher'), ('atmospher', 'fast'), ('fast', 'servic'), ('servic', 'delici'), ('delici', 'food')]"
1252,Bernard M.,9Zad-1IFR0VK8phHbuB9GQ,4.0,I love Portillos  The ITALIAN BEEF the dogs the ribs burgers the slaw the fries are just okay  Everything is good to great and the Italian beef is tasty  If youre going to get one item on the menu before you die get the Italian Beef dipped with hot peppers,2007-07-22,"Palo Alto, CA","['love', 'portillo', 'italian', 'beef', 'dog', 'rib', 'burger', 'slaw', 'fri', 'okay', 'everyth', 'good', 'great', 'italian', 'beef', 'tasti', 'go', 'get', 'one', 'item', 'menu', 'befor', 'die', 'get', 'italian', 'beef', 'dip', 'hot', 'pepper']","[('love', 'portillo'), ('portillo', 'italian'), ('italian', 'beef'), ('beef', 'dog'), ('dog', 'rib'), ('rib', 'burger'), ('burger', 'slaw'), ('slaw', 'fri'), ('fri', 'okay'), ('okay', 'everyth'), ('everyth', 'good'), ('good', 'great'), ('great', 'italian'), ('italian', 'beef'), ('beef', 'tasti'), ('tasti', 'go'), ('go', 'get'), ('get', 'one'), ('one', 'item'), ('item', 'menu'), ('menu', 'befor'), ('befor', 'die'), ('die', 'get'), ('get', 'italian'), ('italian', 'beef'), ('beef', 'dip'), ('dip', 'hot'), ('hot', 'pepper')]"
1253,Jen T.,sBc90ykFQeShr8hb5hheVg,4.0,This is my first experience with chicago style hotdog and I love it I like pickle and hot pepper so The hotdog also fresh and the bun is steamed I believe Soft and rather chewy I like the ambience The space is so big with the merriment of decoration not to mention there were a lot of peopleSo if you wanted just to be alone this was not your place If you wanted to have a good food cheap and fulfilling this is the one I also tried their chocolate cake and onion ring They were ok,2009-10-18,"Hennepin, MN","['thi', 'first', 'experi', 'chicago', 'style', 'hotdog', 'love', 'like', 'pickl', 'hot', 'pepper', 'hotdog', 'also', 'fresh', 'bun', 'steam', 'believ', 'soft', 'rather', 'chewi', 'like', 'ambienc', 'space', 'big', 'merriment', 'decor', 'mention', 'lot', 'peopleso', 'want', 'alon', 'thi', 'wa', 'place', 'want', 'good', 'food', 'cheap', 'fulfil', 'thi', 'one', 'also', 'tri', 'chocol', 'cake', 'onion', 'ring', 'ok']","[('thi', 'first'), ('first', 'experi'), ('experi', 'chicago'), ('chicago', 'style'), ('style', 'hotdog'), ('hotdog', 'love'), ('love', 'like'), ('like', 'pickl'), ('pickl', 'hot'), ('hot', 'pepper'), ('pepper', 'hotdog'), ('hotdog', 'also'), ('also', 'fresh'), ('fresh', 'bun'), ('bun', 'steam'), ('steam', 'believ'), ('believ', 'soft'), ('soft', 'rather'), ('rather', 'chewi'), ('chewi', 'like'), ('like', 'ambienc'), ('ambienc', 'space'), ('space', 'big'), ('big', 'merriment'), ('merriment', 'decor'), ('decor', 'mention'), ('mention', 'lot'), ('lot', 'peopleso'), ('peopleso', 'want'), ('want', 'alon'), ('alon', 'thi'), ('thi', 'wa'), ('wa', 'place'), ('place', 'want'), ('want', 'good'), ('good', 'food'), ('food', 'cheap'), ('cheap', 'fulfil'), ('fulfil', 'thi'), ('thi', 'one'), ('one', 'also'), ('also', 'tri'), ('tri', 'chocol'), ('chocol', 'cake'), ('cake', 'onion'), ('onion', 'ring'), ('ring', 'ok')]"
1254,Teresa C.,aB6bv_j6IjrRA9ReyS5sRg,5.0,Im never dissappointed with the Italian Beef with HOT peppers This is a must stop from me everytime I come to Chicago,2009-10-27,"Leander, TX","['im', 'never', 'dissappoint', 'italian', 'beef', 'hot', 'pepper', 'thi', 'must', 'stop', 'everytim', 'come', 'chicago']","[('im', 'never'), ('never', 'dissappoint'), ('dissappoint', 'italian'), ('italian', 'beef'), ('beef', 'hot'), ('hot', 'pepper'), ('pepper', 'thi'), ('thi', 'must'), ('must', 'stop'), ('stop', 'everytim'), ('everytim', 'come'), ('come', 'chicago')]"
