,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
855,Hana H.,y6ViG2B0zFgwsNw-ryMRKw,5.0,I moved away from Chicago two months ago and the Foodies Choice sandwich is possibly the thing I miss the most Like about Chicago altogether not just Chicago food Seriously,2013-07-21,"North Hollywood, CA","['move', 'away', 'chicago', 'two', 'month', 'ago', 'foodi', 'choic', 'sandwich', 'possibl', 'thing', 'miss', 'like', 'chicago', 'altogeth', 'chicago', 'food', 'serious']","[('move', 'away'), ('away', 'chicago'), ('chicago', 'two'), ('two', 'month'), ('month', 'ago'), ('ago', 'foodi'), ('foodi', 'choic'), ('choic', 'sandwich'), ('sandwich', 'possibl'), ('possibl', 'thing'), ('thing', 'miss'), ('miss', 'like'), ('like', 'chicago'), ('chicago', 'altogeth'), ('altogeth', 'chicago'), ('chicago', 'food'), ('food', 'serious')]"
856,Mia V.,dY3-mpliFQqj-RhFrdZyOg,5.0,Fantastic chicken tenders  absolutely LOVE the sauces with them  Bi bim bob is always delicious and not so easy find in the city but I can never visit without getting the chicken  Tenders are my preference since Im weird about  bones but my husband loves the regular fried a little small and the wings too Seoul steak sandwich is also very popular in our houseSO happy that we are now in their delivery area  So far weve never been disappointed in Crisp,2013-01-05,"Chicago, IL","['fantast', 'chicken', 'tender', 'absolut', 'love', 'sauc', 'bi', 'bim', 'bob', 'alway', 'delici', 'easi', 'find', 'citi', 'never', 'visit', 'without', 'get', 'chicken', 'tender', 'prefer', 'sinc', 'im', 'weird', 'bone', 'husband', 'love', 'regular', 'fri', 'littl', 'small', 'wing', 'seoul', 'steak', 'sandwich', 'also', 'veri', 'popular', 'houseso', 'happi', 'deliveri', 'area', 'far', 'weve', 'never', 'disappoint', 'crisp']","[('fantast', 'chicken'), ('chicken', 'tender'), ('tender', 'absolut'), ('absolut', 'love'), ('love', 'sauc'), ('sauc', 'bi'), ('bi', 'bim'), ('bim', 'bob'), ('bob', 'alway'), ('alway', 'delici'), ('delici', 'easi'), ('easi', 'find'), ('find', 'citi'), ('citi', 'never'), ('never', 'visit'), ('visit', 'without'), ('without', 'get'), ('get', 'chicken'), ('chicken', 'tender'), ('tender', 'prefer'), ('prefer', 'sinc'), ('sinc', 'im'), ('im', 'weird'), ('weird', 'bone'), ('bone', 'husband'), ('husband', 'love'), ('love', 'regular'), ('regular', 'fri'), ('fri', 'littl'), ('littl', 'small'), ('small', 'wing'), ('wing', 'seoul'), ('seoul', 'steak'), ('steak', 'sandwich'), ('sandwich', 'also'), ('also', 'veri'), ('veri', 'popular'), ('popular', 'houseso'), ('houseso', 'happi'), ('happi', 'deliveri'), ('deliveri', 'area'), ('area', 'far'), ('far', 'weve'), ('weve', 'never'), ('never', 'disappoint'), ('disappoint', 'crisp')]"
857,M F.,BUYt_B1BtstoxBpE2_d_8w,5.0,The Seoul Sassy fried chicken is quite simply the best fried chicken youre ever gonna eat,2013-06-20,"Chicago, IL","['seoul', 'sassi', 'fri', 'chicken', 'quit', 'simpli', 'best', 'fri', 'chicken', 'ever', 'gonna', 'eat']","[('seoul', 'sassi'), ('sassi', 'fri'), ('fri', 'chicken'), ('chicken', 'quit'), ('quit', 'simpli'), ('simpli', 'best'), ('best', 'fri'), ('fri', 'chicken'), ('chicken', 'ever'), ('ever', 'gonna'), ('gonna', 'eat')]"
858,Theresa S.,xqrIgTODFCEuBPLe6R3BFw,5.0,Yum Love the ambiance and the laid back feel The sauces make this place and of course the crispyness of the chicken Damn good My new favorite fried chicken place,2013-04-13,"Arlington Heights, IL","['yum', 'love', 'ambianc', 'laid', 'back', 'feel', 'sauc', 'make', 'thi', 'place', 'cours', 'crispy', 'chicken', 'damn', 'good', 'new', 'favorit', 'fri', 'chicken', 'place']","[('yum', 'love'), ('love', 'ambianc'), ('ambianc', 'laid'), ('laid', 'back'), ('back', 'feel'), ('feel', 'sauc'), ('sauc', 'make'), ('make', 'thi'), ('thi', 'place'), ('place', 'cours'), ('cours', 'crispy'), ('crispy', 'chicken'), ('chicken', 'damn'), ('damn', 'good'), ('good', 'new'), ('new', 'favorit'), ('favorit', 'fri'), ('fri', 'chicken'), ('chicken', 'place')]"
859,Brian S.,sDzVTJDi2PIWLttuUHmdgQ,4.0,I saw this place as it was under construction and couldnt wait for it to open there is  a serious lack of good Korean food in the lakeview area I like the mix of more traditional dishes with some creative fare The Buddah bowls Seoul Sensation burrito and Not so Common Crisp chicken sandwich are all great Friendly and quick service only add to Crisps appeal Only negative is that its closed on Mondays  Highly recommended for some good quick eats,2009-03-11,"Chicago, IL","['saw', 'thi', 'place', 'wa', 'construct', 'couldnt', 'wait', 'open', 'seriou', 'lack', 'good', 'korean', 'food', 'lakeview', 'area', 'like', 'mix', 'tradit', 'dish', 'creativ', 'fare', 'buddah', 'bowl', 'seoul', 'sensat', 'burrito', 'common', 'crisp', 'chicken', 'sandwich', 'great', 'friendli', 'quick', 'servic', 'onli', 'add', 'crisp', 'appeal', 'onli', 'neg', 'close', 'monday', 'highli', 'recommend', 'good', 'quick', 'eat']","[('saw', 'thi'), ('thi', 'place'), ('place', 'wa'), ('wa', 'construct'), ('construct', 'couldnt'), ('couldnt', 'wait'), ('wait', 'open'), ('open', 'seriou'), ('seriou', 'lack'), ('lack', 'good'), ('good', 'korean'), ('korean', 'food'), ('food', 'lakeview'), ('lakeview', 'area'), ('area', 'like'), ('like', 'mix'), ('mix', 'tradit'), ('tradit', 'dish'), ('dish', 'creativ'), ('creativ', 'fare'), ('fare', 'buddah'), ('buddah', 'bowl'), ('bowl', 'seoul'), ('seoul', 'sensat'), ('sensat', 'burrito'), ('burrito', 'common'), ('common', 'crisp'), ('crisp', 'chicken'), ('chicken', 'sandwich'), ('sandwich', 'great'), ('great', 'friendli'), ('friendli', 'quick'), ('quick', 'servic'), ('servic', 'onli'), ('onli', 'add'), ('add', 'crisp'), ('crisp', 'appeal'), ('appeal', 'onli'), ('onli', 'neg'), ('neg', 'close'), ('close', 'monday'), ('monday', 'highli'), ('highli', 'recommend'), ('recommend', 'good'), ('good', 'quick'), ('quick', 'eat')]"
860,Matt C.,Fwcnp9bbqVOCaTsjDjsGVA,5.0,I have been here twice the past two saturdays and it is a great lunchsnack place  I had the chicken sandwich both times once with the buffalo sauce and once with the seoul sassy sauceThe seoul sassy sauce is amazing and addicting  I want to get a bottle of it and pour it on everything  Nothing against the buffalo sandwich which was also very tasty but the seoul is just greatGood atmosphere the owner is nice  A very cool trendy little joint with great foodI plan on having many a lunch there,2009-03-23,"Chicago, IL","['twice', 'past', 'two', 'saturday', 'great', 'lunchsnack', 'place', 'chicken', 'sandwich', 'time', 'onc', 'buffalo', 'sauc', 'onc', 'seoul', 'sassi', 'sauceth', 'seoul', 'sassi', 'sauc', 'amaz', 'addict', 'want', 'get', 'bottl', 'pour', 'everyth', 'noth', 'buffalo', 'sandwich', 'wa', 'also', 'veri', 'tasti', 'seoul', 'greatgood', 'atmospher', 'owner', 'nice', 'veri', 'cool', 'trendi', 'littl', 'joint', 'great', 'foodi', 'plan', 'mani', 'lunch']","[('twice', 'past'), ('past', 'two'), ('two', 'saturday'), ('saturday', 'great'), ('great', 'lunchsnack'), ('lunchsnack', 'place'), ('place', 'chicken'), ('chicken', 'sandwich'), ('sandwich', 'time'), ('time', 'onc'), ('onc', 'buffalo'), ('buffalo', 'sauc'), ('sauc', 'onc'), ('onc', 'seoul'), ('seoul', 'sassi'), ('sassi', 'sauceth'), ('sauceth', 'seoul'), ('seoul', 'sassi'), ('sassi', 'sauc'), ('sauc', 'amaz'), ('amaz', 'addict'), ('addict', 'want'), ('want', 'get'), ('get', 'bottl'), ('bottl', 'pour'), ('pour', 'everyth'), ('everyth', 'noth'), ('noth', 'buffalo'), ('buffalo', 'sandwich'), ('sandwich', 'wa'), ('wa', 'also'), ('also', 'veri'), ('veri', 'tasti'), ('tasti', 'seoul'), ('seoul', 'greatgood'), ('greatgood', 'atmospher'), ('atmospher', 'owner'), ('owner', 'nice'), ('nice', 'veri'), ('veri', 'cool'), ('cool', 'trendi'), ('trendi', 'littl'), ('littl', 'joint'), ('joint', 'great'), ('great', 'foodi'), ('foodi', 'plan'), ('plan', 'mani'), ('mani', 'lunch')]"
861,John W.,uMPqZc15DUIWK78yYhBZjw,4.0,The fact that Ive remembered to review Crisp 8 months after my first visit is either a testament to my fantastic memory or its just good enough to imprint itself on my gray matter Im voting for the latterThe chicken was good and messy just like BBQ should be And the sides complemented the chicken well I got my drink out of a refrigerated case which given the getingetoutwithfood setting works just fine It was clean the service was fast and friendly and the prices were goodThe drawback Crisp suffers is the portions are way too massive for anyone to eat there regularly and NOT get fat Its because the food is too damn delicious to stop And theres so much of it Its a vicious cycle and the only way out is to EAT EVERYTHING,2009-07-10,"Chicago, IL","['fact', 'ive', 'rememb', 'review', 'crisp', 'num', 'month', 'first', 'visit', 'either', 'testament', 'fantast', 'memori', 'good', 'enough', 'imprint', 'gray', 'matter', 'im', 'vote', 'latterth', 'chicken', 'wa', 'good', 'messi', 'like', 'bbq', 'side', 'complement', 'chicken', 'well', 'got', 'drink', 'refriger', 'case', 'given', 'getingetoutwithfood', 'set', 'work', 'fine', 'wa', 'clean', 'servic', 'wa', 'fast', 'friendli', 'price', 'goodth', 'drawback', 'crisp', 'suffer', 'portion', 'way', 'massiv', 'anyon', 'eat', 'regularli', 'get', 'fat', 'becaus', 'food', 'damn', 'delici', 'stop', 'much', 'viciou', 'cycl', 'onli', 'way', 'eat', 'everyth']","[('fact', 'ive'), ('ive', 'rememb'), ('rememb', 'review'), ('review', 'crisp'), ('crisp', 'num'), ('num', 'month'), ('month', 'first'), ('first', 'visit'), ('visit', 'either'), ('either', 'testament'), ('testament', 'fantast'), ('fantast', 'memori'), ('memori', 'good'), ('good', 'enough'), ('enough', 'imprint'), ('imprint', 'gray'), ('gray', 'matter'), ('matter', 'im'), ('im', 'vote'), ('vote', 'latterth'), ('latterth', 'chicken'), ('chicken', 'wa'), ('wa', 'good'), ('good', 'messi'), ('messi', 'like'), ('like', 'bbq'), ('bbq', 'side'), ('side', 'complement'), ('complement', 'chicken'), ('chicken', 'well'), ('well', 'got'), ('got', 'drink'), ('drink', 'refriger'), ('refriger', 'case'), ('case', 'given'), ('given', 'getingetoutwithfood'), ('getingetoutwithfood', 'set'), ('set', 'work'), ('work', 'fine'), ('fine', 'wa'), ('wa', 'clean'), ('clean', 'servic'), ('servic', 'wa'), ('wa', 'fast'), ('fast', 'friendli'), ('friendli', 'price'), ('price', 'goodth'), ('goodth', 'drawback'), ('drawback', 'crisp'), ('crisp', 'suffer'), ('suffer', 'portion'), ('portion', 'way'), ('way', 'massiv'), ('massiv', 'anyon'), ('anyon', 'eat'), ('eat', 'regularli'), ('regularli', 'get'), ('get', 'fat'), ('fat', 'becaus'), ('becaus', 'food'), ('food', 'damn'), ('damn', 'delici'), ('delici', 'stop'), ('stop', 'much'), ('much', 'viciou'), ('viciou', 'cycl'), ('cycl', 'onli'), ('onli', 'way'), ('way', 'eat'), ('eat', 'everyth')]"
862,Jazz V.,0IL-5n1znL08ajdeJnfilA,5.0,Crisp automatically gets 5stars because of the size of their water cups I am a very thirsty person and nothing annoys me more than when restaurants give you those small plastic cups that you keep having to refill  These cups are like those huge 32 oz cups you get at the drink fountain at a gas station  But the food The food is simple but ohsoflavorful  I had the buddha bowl and the seoul sassy fried chicken  I had dinner with a friend I havent seen in a while and there were moments where we fell silent because we were busy savoring our food I would go as far as saying that I prefer Crisp over Great Seas chicken wings because Crisp isnt completely overwhelmed with sauce like Great Seas  Extra bonus because Crisp is A LOT closerIf I had it my way Id eat Crisp at least 4 times a week i do after all  have my health and wallet to worry about,2009-09-02,"Chicago, IL","['crisp', 'automat', 'get', '5star', 'becaus', 'size', 'water', 'cup', 'veri', 'thirsti', 'person', 'noth', 'annoy', 'restaur', 'give', 'small', 'plastic', 'cup', 'keep', 'refil', 'cup', 'like', 'huge', 'num', 'oz', 'cup', 'get', 'drink', 'fountain', 'ga', 'station', 'food', 'food', 'simpl', 'ohsoflavor', 'buddha', 'bowl', 'seoul', 'sassi', 'fri', 'chicken', 'dinner', 'friend', 'havent', 'seen', 'moment', 'fell', 'silent', 'becaus', 'busi', 'savor', 'food', 'would', 'go', 'far', 'say', 'prefer', 'crisp', 'great', 'sea', 'chicken', 'wing', 'becaus', 'crisp', 'isnt', 'complet', 'overwhelm', 'sauc', 'like', 'great', 'sea', 'extra', 'bonu', 'becaus', 'crisp', 'lot', 'closerif', 'way', 'id', 'eat', 'crisp', 'least', 'num', 'time', 'week', 'health', 'wallet', 'worri']","[('crisp', 'automat'), ('automat', 'get'), ('get', '5star'), ('5star', 'becaus'), ('becaus', 'size'), ('size', 'water'), ('water', 'cup'), ('cup', 'veri'), ('veri', 'thirsti'), ('thirsti', 'person'), ('person', 'noth'), ('noth', 'annoy'), ('annoy', 'restaur'), ('restaur', 'give'), ('give', 'small'), ('small', 'plastic'), ('plastic', 'cup'), ('cup', 'keep'), ('keep', 'refil'), ('refil', 'cup'), ('cup', 'like'), ('like', 'huge'), ('huge', 'num'), ('num', 'oz'), ('oz', 'cup'), ('cup', 'get'), ('get', 'drink'), ('drink', 'fountain'), ('fountain', 'ga'), ('ga', 'station'), ('station', 'food'), ('food', 'food'), ('food', 'simpl'), ('simpl', 'ohsoflavor'), ('ohsoflavor', 'buddha'), ('buddha', 'bowl'), ('bowl', 'seoul'), ('seoul', 'sassi'), ('sassi', 'fri'), ('fri', 'chicken'), ('chicken', 'dinner'), ('dinner', 'friend'), ('friend', 'havent'), ('havent', 'seen'), ('seen', 'moment'), ('moment', 'fell'), ('fell', 'silent'), ('silent', 'becaus'), ('becaus', 'busi'), ('busi', 'savor'), ('savor', 'food'), ('food', 'would'), ('would', 'go'), ('go', 'far'), ('far', 'say'), ('say', 'prefer'), ('prefer', 'crisp'), ('crisp', 'great'), ('great', 'sea'), ('sea', 'chicken'), ('chicken', 'wing'), ('wing', 'becaus'), ('becaus', 'crisp'), ('crisp', 'isnt'), ('isnt', 'complet'), ('complet', 'overwhelm'), ('overwhelm', 'sauc'), ('sauc', 'like'), ('like', 'great'), ('great', 'sea'), ('sea', 'extra'), ('extra', 'bonu'), ('bonu', 'becaus'), ('becaus', 'crisp'), ('crisp', 'lot'), ('lot', 'closerif'), ('closerif', 'way'), ('way', 'id'), ('id', 'eat'), ('eat', 'crisp'), ('crisp', 'least'), ('least', 'num'), ('num', 'time'), ('time', 'week'), ('week', 'health'), ('health', 'wallet'), ('wallet', 'worri')]"
863,Jason C.,-fW-igK8DLUK_YJLDk2JhA,4.0,I go here about once every other week and Im hooked on their food Love their seoul steak bowl as well as their burritos Of course the wings rock as well Just great flavorshave never been disappointed with a meal thereSometimes the place gets packed and just one person is working the register and phones while trying to get food out  service may get slow at that point but Im willing wait to a bit The food makes any delays totally worth it,2009-11-18,"Chicago, IL","['go', 'onc', 'everi', 'week', 'im', 'hook', 'food', 'love', 'seoul', 'steak', 'bowl', 'well', 'burrito', 'cours', 'wing', 'rock', 'well', 'great', 'flavorshav', 'never', 'disappoint', 'meal', 'theresometim', 'place', 'get', 'pack', 'one', 'person', 'work', 'regist', 'phone', 'tri', 'get', 'food', 'servic', 'may', 'get', 'slow', 'point', 'im', 'wait', 'bit', 'food', 'make', 'ani', 'delay', 'total', 'worth']","[('go', 'onc'), ('onc', 'everi'), ('everi', 'week'), ('week', 'im'), ('im', 'hook'), ('hook', 'food'), ('food', 'love'), ('love', 'seoul'), ('seoul', 'steak'), ('steak', 'bowl'), ('bowl', 'well'), ('well', 'burrito'), ('burrito', 'cours'), ('cours', 'wing'), ('wing', 'rock'), ('rock', 'well'), ('well', 'great'), ('great', 'flavorshav'), ('flavorshav', 'never'), ('never', 'disappoint'), ('disappoint', 'meal'), ('meal', 'theresometim'), ('theresometim', 'place'), ('place', 'get'), ('get', 'pack'), ('pack', 'one'), ('one', 'person'), ('person', 'work'), ('work', 'regist'), ('regist', 'phone'), ('phone', 'tri'), ('tri', 'get'), ('get', 'food'), ('food', 'servic'), ('servic', 'may'), ('may', 'get'), ('get', 'slow'), ('slow', 'point'), ('point', 'im'), ('im', 'wait'), ('wait', 'bit'), ('bit', 'food'), ('food', 'make'), ('make', 'ani'), ('ani', 'delay'), ('delay', 'total'), ('total', 'worth')]"
864,Joshua H.,liCO7TiZlQVxarS5QpJp_g,4.0,Great food for not a lot of cashdollars  Apologies for actually using that descriptor  Crisp does give you a lot of food so be hungry  They have a pretty good variety  I usually get a bbq bowl full of rice and veggies  I like that you are encourage to mignle with fellow partons as you wait for you order  There isnt a ton of seating so I usually go with carry out,2010-01-18,"Chicago, IL","['great', 'food', 'lot', 'cashdollar', 'apolog', 'actual', 'use', 'descriptor', 'crisp', 'doe', 'give', 'lot', 'food', 'hungri', 'pretti', 'good', 'varieti', 'usual', 'get', 'bbq', 'bowl', 'full', 'rice', 'veggi', 'like', 'encourag', 'mignl', 'fellow', 'parton', 'wait', 'order', 'isnt', 'ton', 'seat', 'usual', 'go', 'carri']","[('great', 'food'), ('food', 'lot'), ('lot', 'cashdollar'), ('cashdollar', 'apolog'), ('apolog', 'actual'), ('actual', 'use'), ('use', 'descriptor'), ('descriptor', 'crisp'), ('crisp', 'doe'), ('doe', 'give'), ('give', 'lot'), ('lot', 'food'), ('food', 'hungri'), ('hungri', 'pretti'), ('pretti', 'good'), ('good', 'varieti'), ('varieti', 'usual'), ('usual', 'get'), ('get', 'bbq'), ('bbq', 'bowl'), ('bowl', 'full'), ('full', 'rice'), ('rice', 'veggi'), ('veggi', 'like'), ('like', 'encourag'), ('encourag', 'mignl'), ('mignl', 'fellow'), ('fellow', 'parton'), ('parton', 'wait'), ('wait', 'order'), ('order', 'isnt'), ('isnt', 'ton'), ('ton', 'seat'), ('seat', 'usual'), ('usual', 'go'), ('go', 'carri')]"
865,Thomas K.,eS42D_lArXy0SC97jOwLng,5.0,Best chicken you will ever get in ChitownI was initially skeptical but my friend and I went this place I ordered half sassy flavored and half Korean BBQ OMG It is soooo goood Sassy flavored chickens skin is very crispy yet the meat is very tender and juicy The Korean BBQ on the other hand i just plain goodI would prefer people to try 5 pieces of wings instead of getting traditional  chickens,2010-03-28,"Chicago, IL","['best', 'chicken', 'ever', 'get', 'chitowni', 'wa', 'initi', 'skeptic', 'friend', 'went', 'thi', 'place', 'order', 'half', 'sassi', 'flavor', 'half', 'korean', 'bbq', 'omg', 'soooo', 'goood', 'sassi', 'flavor', 'chicken', 'skin', 'veri', 'crispi', 'yet', 'meat', 'veri', 'tender', 'juici', 'korean', 'bbq', 'hand', 'plain', 'goodi', 'would', 'prefer', 'peopl', 'tri', 'num', 'piec', 'wing', 'instead', 'get', 'tradit', 'chicken']","[('best', 'chicken'), ('chicken', 'ever'), ('ever', 'get'), ('get', 'chitowni'), ('chitowni', 'wa'), ('wa', 'initi'), ('initi', 'skeptic'), ('skeptic', 'friend'), ('friend', 'went'), ('went', 'thi'), ('thi', 'place'), ('place', 'order'), ('order', 'half'), ('half', 'sassi'), ('sassi', 'flavor'), ('flavor', 'half'), ('half', 'korean'), ('korean', 'bbq'), ('bbq', 'omg'), ('omg', 'soooo'), ('soooo', 'goood'), ('goood', 'sassi'), ('sassi', 'flavor'), ('flavor', 'chicken'), ('chicken', 'skin'), ('skin', 'veri'), ('veri', 'crispi'), ('crispi', 'yet'), ('yet', 'meat'), ('meat', 'veri'), ('veri', 'tender'), ('tender', 'juici'), ('juici', 'korean'), ('korean', 'bbq'), ('bbq', 'hand'), ('hand', 'plain'), ('plain', 'goodi'), ('goodi', 'would'), ('would', 'prefer'), ('prefer', 'peopl'), ('peopl', 'tri'), ('tri', 'num'), ('num', 'piec'), ('piec', 'wing'), ('wing', 'instead'), ('instead', 'get'), ('get', 'tradit'), ('tradit', 'chicken')]"
866,Charles D.,TVlaK1DnFepkjcmevs7JNA,4.0,Lets get the obvious out of the way the wings are greatOkay now the other stuff Crisp is conveniently located in the middle of Broadway in Lakeview which makes it a great place to just stop in when you have a wing craving The restaurant is a bit on the tiny side so unless you go at an off hour or have the luck of the Irish I recommend going with takeout  Im a bit of a spice hound so take this with a grain of salt the wing sauces run a little on the mild side so I would advise jumping one level up the spice scale than you usually would All that said the place fries a damn good chicken and offers the bowls for those looking for something a little less messy and more balanced read lots of veggies,2010-09-19,"Chicago, IL","['let', 'get', 'obviou', 'way', 'wing', 'greatokay', 'stuff', 'crisp', 'conveni', 'locat', 'middl', 'broadway', 'lakeview', 'make', 'great', 'place', 'stop', 'wing', 'crave', 'restaur', 'bit', 'tini', 'side', 'unless', 'go', 'hour', 'luck', 'irish', 'recommend', 'go', 'takeout', 'im', 'bit', 'spice', 'hound', 'take', 'thi', 'grain', 'salt', 'wing', 'sauc', 'run', 'littl', 'mild', 'side', 'would', 'advis', 'jump', 'one', 'level', 'spice', 'scale', 'usual', 'would', 'said', 'place', 'fri', 'damn', 'good', 'chicken', 'offer', 'bowl', 'look', 'someth', 'littl', 'less', 'messi', 'balanc', 'read', 'lot', 'veggi']","[('let', 'get'), ('get', 'obviou'), ('obviou', 'way'), ('way', 'wing'), ('wing', 'greatokay'), ('greatokay', 'stuff'), ('stuff', 'crisp'), ('crisp', 'conveni'), ('conveni', 'locat'), ('locat', 'middl'), ('middl', 'broadway'), ('broadway', 'lakeview'), ('lakeview', 'make'), ('make', 'great'), ('great', 'place'), ('place', 'stop'), ('stop', 'wing'), ('wing', 'crave'), ('crave', 'restaur'), ('restaur', 'bit'), ('bit', 'tini'), ('tini', 'side'), ('side', 'unless'), ('unless', 'go'), ('go', 'hour'), ('hour', 'luck'), ('luck', 'irish'), ('irish', 'recommend'), ('recommend', 'go'), ('go', 'takeout'), ('takeout', 'im'), ('im', 'bit'), ('bit', 'spice'), ('spice', 'hound'), ('hound', 'take'), ('take', 'thi'), ('thi', 'grain'), ('grain', 'salt'), ('salt', 'wing'), ('wing', 'sauc'), ('sauc', 'run'), ('run', 'littl'), ('littl', 'mild'), ('mild', 'side'), ('side', 'would'), ('would', 'advis'), ('advis', 'jump'), ('jump', 'one'), ('one', 'level'), ('level', 'spice'), ('spice', 'scale'), ('scale', 'usual'), ('usual', 'would'), ('would', 'said'), ('said', 'place'), ('place', 'fri'), ('fri', 'damn'), ('damn', 'good'), ('good', 'chicken'), ('chicken', 'offer'), ('offer', 'bowl'), ('bowl', 'look'), ('look', 'someth'), ('someth', 'littl'), ('littl', 'less'), ('less', 'messi'), ('messi', 'balanc'), ('balanc', 'read'), ('read', 'lot'), ('lot', 'veggi')]"
867,Patrick T.,c3CNbSzYnLXhktuM2giebw,4.0,If youre looking for pretty good wings this is your place You dont get your typical wing sauces and if I had to recommend one go with the Seoul Sassy But be careful because the wings are split here So if you order 5 you actually get 10 and ordering 10 gets you 20 wingsAlso the buddha bowl was ok The egg was kinda small and the veggies seemed a little soggy in the rice Not the best Korean but I came here for the wings not the bowlWait was actually pretty quick for 7pm dinnertime took about 10 minutes and a communal table was available by the time our food order was ready and no line surprisingly But dont expect that every night Highly recommend for a different change in wing,2010-10-27,"Chicago, IL","['look', 'pretti', 'good', 'wing', 'thi', 'place', 'dont', 'get', 'typic', 'wing', 'sauc', 'recommend', 'one', 'go', 'seoul', 'sassi', 'care', 'becaus', 'wing', 'split', 'order', 'num', 'actual', 'get', 'num', 'order', 'num', 'get', 'num', 'wingsalso', 'buddha', 'bowl', 'wa', 'ok', 'egg', 'wa', 'kinda', 'small', 'veggi', 'seem', 'littl', 'soggi', 'rice', 'best', 'korean', 'came', 'wing', 'bowlwait', 'wa', 'actual', 'pretti', 'quick', '7pm', 'dinnertim', 'took', 'num', 'minut', 'commun', 'tabl', 'wa', 'avail', 'time', 'food', 'order', 'wa', 'readi', 'line', 'surprisingli', 'dont', 'expect', 'everi', 'night', 'highli', 'recommend', 'differ', 'chang', 'wing']","[('look', 'pretti'), ('pretti', 'good'), ('good', 'wing'), ('wing', 'thi'), ('thi', 'place'), ('place', 'dont'), ('dont', 'get'), ('get', 'typic'), ('typic', 'wing'), ('wing', 'sauc'), ('sauc', 'recommend'), ('recommend', 'one'), ('one', 'go'), ('go', 'seoul'), ('seoul', 'sassi'), ('sassi', 'care'), ('care', 'becaus'), ('becaus', 'wing'), ('wing', 'split'), ('split', 'order'), ('order', 'num'), ('num', 'actual'), ('actual', 'get'), ('get', 'num'), ('num', 'order'), ('order', 'num'), ('num', 'get'), ('get', 'num'), ('num', 'wingsalso'), ('wingsalso', 'buddha'), ('buddha', 'bowl'), ('bowl', 'wa'), ('wa', 'ok'), ('ok', 'egg'), ('egg', 'wa'), ('wa', 'kinda'), ('kinda', 'small'), ('small', 'veggi'), ('veggi', 'seem'), ('seem', 'littl'), ('littl', 'soggi'), ('soggi', 'rice'), ('rice', 'best'), ('best', 'korean'), ('korean', 'came'), ('came', 'wing'), ('wing', 'bowlwait'), ('bowlwait', 'wa'), ('wa', 'actual'), ('actual', 'pretti'), ('pretti', 'quick'), ('quick', '7pm'), ('7pm', 'dinnertim'), ('dinnertim', 'took'), ('took', 'num'), ('num', 'minut'), ('minut', 'commun'), ('commun', 'tabl'), ('tabl', 'wa'), ('wa', 'avail'), ('avail', 'time'), ('time', 'food'), ('food', 'order'), ('order', 'wa'), ('wa', 'readi'), ('readi', 'line'), ('line', 'surprisingli'), ('surprisingli', 'dont'), ('dont', 'expect'), ('expect', 'everi'), ('everi', 'night'), ('night', 'highli'), ('highli', 'recommend'), ('recommend', 'differ'), ('differ', 'chang'), ('chang', 'wing')]"
