,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
10,Jeff J.,093dO6WrVs486JgwUNYabw,5.0,Fantastic brunch  Gracious waitstaff generous portions and delicious food Very eclectic decor that accentuates the bohemian theme and feel Jazz music with good food and a well crafted drink menu makes this a new goto weekend place,2014-06-28,"Boston, MA","['fantast', 'brunch', 'graciou', 'waitstaff', 'gener', 'portion', 'delici', 'food', 'veri', 'eclect', 'decor', 'accentu', 'bohemian', 'theme', 'feel', 'jazz', 'music', 'good', 'food', 'well', 'craft', 'drink', 'menu', 'make', 'thi', 'new', 'goto', 'weekend', 'place']","[('fantast', 'brunch'), ('brunch', 'graciou'), ('graciou', 'waitstaff'), ('waitstaff', 'gener'), ('gener', 'portion'), ('portion', 'delici'), ('delici', 'food'), ('food', 'veri'), ('veri', 'eclect'), ('eclect', 'decor'), ('decor', 'accentu'), ('accentu', 'bohemian'), ('bohemian', 'theme'), ('theme', 'feel'), ('feel', 'jazz'), ('jazz', 'music'), ('music', 'good'), ('good', 'food'), ('food', 'well'), ('well', 'craft'), ('craft', 'drink'), ('drink', 'menu'), ('menu', 'make'), ('make', 'thi'), ('thi', 'new'), ('new', 'goto'), ('goto', 'weekend'), ('weekend', 'place')]"
11,I G.,R2egwOa3uborbYGMgVL4EQ,4.0,A breezy Saturday morning spent at this place was worthwhile They had a live jazz band inside but I just had to take advantage of the sun and warm weather and sat outside instead Great for brunch I am in love with their frites,2014-07-06,"Los Angeles, CA","['breezi', 'saturday', 'morn', 'spent', 'thi', 'place', 'wa', 'worthwhil', 'live', 'jazz', 'band', 'insid', 'take', 'advantag', 'sun', 'warm', 'weather', 'sat', 'outsid', 'instead', 'great', 'brunch', 'love', 'frite']","[('breezi', 'saturday'), ('saturday', 'morn'), ('morn', 'spent'), ('spent', 'thi'), ('thi', 'place'), ('place', 'wa'), ('wa', 'worthwhil'), ('worthwhil', 'live'), ('live', 'jazz'), ('jazz', 'band'), ('band', 'insid'), ('insid', 'take'), ('take', 'advantag'), ('advantag', 'sun'), ('sun', 'warm'), ('warm', 'weather'), ('weather', 'sat'), ('sat', 'outsid'), ('outsid', 'instead'), ('instead', 'great'), ('great', 'brunch'), ('brunch', 'love'), ('love', 'frite')]"
12,Virginia C.,3jTVdxQiHLnVp6MC2nF0OA,4.0,Wonderful live music and bar scene There is no cover and there is always a line for dinnerbar But the food and drinks are entirely worth it I recommend all specials I had the duck and seared scallops Besides that I love scallops these had some heavenly grits And I dont even like grits The bartenders are very knowledge but it doesnt get cramped at the bar I def recommend waiting and asking for a table on the first floor by the stage if you want to listen to the music This is a great date place or an overall meetup But if you are looking for someone quiet I would stay clear of here,2014-06-08,"Detroit, MI","['wonder', 'live', 'music', 'bar', 'scene', 'cover', 'alway', 'line', 'dinnerbar', 'food', 'drink', 'entir', 'worth', 'recommend', 'special', 'duck', 'sear', 'scallop', 'besid', 'love', 'scallop', 'heavenli', 'grit', 'dont', 'even', 'like', 'grit', 'bartend', 'veri', 'knowledg', 'doesnt', 'get', 'cramp', 'bar', 'def', 'recommend', 'wait', 'ask', 'tabl', 'first', 'floor', 'stage', 'want', 'listen', 'music', 'thi', 'great', 'date', 'place', 'overal', 'meetup', 'look', 'someon', 'quiet', 'would', 'stay', 'clear']","[('wonder', 'live'), ('live', 'music'), ('music', 'bar'), ('bar', 'scene'), ('scene', 'cover'), ('cover', 'alway'), ('alway', 'line'), ('line', 'dinnerbar'), ('dinnerbar', 'food'), ('food', 'drink'), ('drink', 'entir'), ('entir', 'worth'), ('worth', 'recommend'), ('recommend', 'special'), ('special', 'duck'), ('duck', 'sear'), ('sear', 'scallop'), ('scallop', 'besid'), ('besid', 'love'), ('love', 'scallop'), ('scallop', 'heavenli'), ('heavenli', 'grit'), ('grit', 'dont'), ('dont', 'even'), ('even', 'like'), ('like', 'grit'), ('grit', 'bartend'), ('bartend', 'veri'), ('veri', 'knowledg'), ('knowledg', 'doesnt'), ('doesnt', 'get'), ('get', 'cramp'), ('cramp', 'bar'), ('bar', 'def'), ('def', 'recommend'), ('recommend', 'wait'), ('wait', 'ask'), ('ask', 'tabl'), ('tabl', 'first'), ('first', 'floor'), ('floor', 'stage'), ('stage', 'want'), ('want', 'listen'), ('listen', 'music'), ('music', 'thi'), ('thi', 'great'), ('great', 'date'), ('date', 'place'), ('place', 'overal'), ('overal', 'meetup'), ('meetup', 'look'), ('look', 'someon'), ('someon', 'quiet'), ('quiet', 'would'), ('would', 'stay'), ('stay', 'clear')]"
13,Travis T.,uVuRX8qdnloOc9MJz9GC_A,4.0,In a nutshell drinks live music and food The big trifecta And unlike most restaurants that offer these options all three are hits Food is delicious and there are some healthy options Interesting cocktails and generally a cool atmosphere Has a very NYC vibe in a good way A couple tips dont get seated too close to the music unless you dont want to hear your companions And its a hot scene on weekends so book yourself a ressie,2014-06-11,"Cambridge, MA","['nutshel', 'drink', 'live', 'music', 'food', 'big', 'trifecta', 'unlik', 'restaur', 'offer', 'option', 'three', 'hit', 'food', 'delici', 'healthi', 'option', 'interest', 'cocktail', 'gener', 'cool', 'atmospher', 'ha', 'veri', 'nyc', 'vibe', 'good', 'way', 'coupl', 'tip', 'dont', 'get', 'seat', 'close', 'music', 'unless', 'dont', 'want', 'hear', 'companion', 'hot', 'scene', 'weekend', 'book', 'ressi']","[('nutshel', 'drink'), ('drink', 'live'), ('live', 'music'), ('music', 'food'), ('food', 'big'), ('big', 'trifecta'), ('trifecta', 'unlik'), ('unlik', 'restaur'), ('restaur', 'offer'), ('offer', 'option'), ('option', 'three'), ('three', 'hit'), ('hit', 'food'), ('food', 'delici'), ('delici', 'healthi'), ('healthi', 'option'), ('option', 'interest'), ('interest', 'cocktail'), ('cocktail', 'gener'), ('gener', 'cool'), ('cool', 'atmospher'), ('atmospher', 'ha'), ('ha', 'veri'), ('veri', 'nyc'), ('nyc', 'vibe'), ('vibe', 'good'), ('good', 'way'), ('way', 'coupl'), ('coupl', 'tip'), ('tip', 'dont'), ('dont', 'get'), ('get', 'seat'), ('seat', 'close'), ('close', 'music'), ('music', 'unless'), ('unless', 'dont'), ('dont', 'want'), ('want', 'hear'), ('hear', 'companion'), ('companion', 'hot'), ('hot', 'scene'), ('scene', 'weekend'), ('weekend', 'book'), ('book', 'ressi')]"
14,Cat R.,_nj1VQDmCWxH9BRi05kRsg,3.0,Went for brunch and sat at the bar downstairs since that was the only option That was fine since you could hear the musicians and see them from the side Seats were fine and the bar wasnt too packed Lots to look at Atmosphere was quirky but beautiful Our bartender was zipping all over the bar and fairly attentiveI loved everything about this place except the French Toast It was saturated and filled with oil Both my companions ordered it so I sampled 2 different versions When you took a bite and chewed your mouth literally filled with liquid oilIm not exaggerating It was crazy and gross and we probably should have sent them back but I always hate to do that Really surprised since my shakshuka was delicious,2014-06-05,"Boston, MA","['went', 'brunch', 'sat', 'bar', 'downstair', 'sinc', 'wa', 'onli', 'option', 'wa', 'fine', 'sinc', 'could', 'hear', 'musician', 'see', 'side', 'seat', 'fine', 'bar', 'wasnt', 'pack', 'lot', 'look', 'atmospher', 'wa', 'quirki', 'beauti', 'bartend', 'wa', 'zip', 'bar', 'fairli', 'attentivei', 'love', 'everyth', 'thi', 'place', 'except', 'french', 'toast', 'wa', 'satur', 'fill', 'oil', 'companion', 'order', 'sampl', 'num', 'differ', 'version', 'took', 'bite', 'chew', 'mouth', 'liter', 'fill', 'liquid', 'oilim', 'exagger', 'wa', 'crazi', 'gross', 'probabl', 'sent', 'back', 'alway', 'hate', 'realli', 'surpris', 'sinc', 'shakshuka', 'wa', 'delici']","[('went', 'brunch'), ('brunch', 'sat'), ('sat', 'bar'), ('bar', 'downstair'), ('downstair', 'sinc'), ('sinc', 'wa'), ('wa', 'onli'), ('onli', 'option'), ('option', 'wa'), ('wa', 'fine'), ('fine', 'sinc'), ('sinc', 'could'), ('could', 'hear'), ('hear', 'musician'), ('musician', 'see'), ('see', 'side'), ('side', 'seat'), ('seat', 'fine'), ('fine', 'bar'), ('bar', 'wasnt'), ('wasnt', 'pack'), ('pack', 'lot'), ('lot', 'look'), ('look', 'atmospher'), ('atmospher', 'wa'), ('wa', 'quirki'), ('quirki', 'beauti'), ('beauti', 'bartend'), ('bartend', 'wa'), ('wa', 'zip'), ('zip', 'bar'), ('bar', 'fairli'), ('fairli', 'attentivei'), ('attentivei', 'love'), ('love', 'everyth'), ('everyth', 'thi'), ('thi', 'place'), ('place', 'except'), ('except', 'french'), ('french', 'toast'), ('toast', 'wa'), ('wa', 'satur'), ('satur', 'fill'), ('fill', 'oil'), ('oil', 'companion'), ('companion', 'order'), ('order', 'sampl'), ('sampl', 'num'), ('num', 'differ'), ('differ', 'version'), ('version', 'took'), ('took', 'bite'), ('bite', 'chew'), ('chew', 'mouth'), ('mouth', 'liter'), ('liter', 'fill'), ('fill', 'liquid'), ('liquid', 'oilim'), ('oilim', 'exagger'), ('exagger', 'wa'), ('wa', 'crazi'), ('crazi', 'gross'), ('gross', 'probabl'), ('probabl', 'sent'), ('sent', 'back'), ('back', 'alway'), ('alway', 'hate'), ('hate', 'realli'), ('realli', 'surpris'), ('surpris', 'sinc'), ('sinc', 'shakshuka'), ('shakshuka', 'wa'), ('wa', 'delici')]"
15,Amelia S.,ZutQAIK2aP77TytqGsrofg,5.0,Wow and wow My friend brought me here for a Girls Night Out while I was visiting Boston and itwasamazing Good drinks good food they have POUTINE great atmosphere bar tender was very attentive and took his time with each customer even though it was busy I HIGHLY recommend going and sitting downstairs on a night where there is a band playing The band was very very good I dont know what else to say except that we thought it was closed but decided to double back after we walked past just to check and I am very glad we did It was a good time all around Highly highly recommend,2014-07-04,"Leesburg, VA","['wow', 'wow', 'friend', 'brought', 'girl', 'night', 'wa', 'visit', 'boston', 'itwasamaz', 'good', 'drink', 'good', 'food', 'poutin', 'great', 'atmospher', 'bar', 'tender', 'wa', 'veri', 'attent', 'took', 'hi', 'time', 'custom', 'even', 'though', 'wa', 'busi', 'highli', 'recommend', 'go', 'sit', 'downstair', 'night', 'band', 'play', 'band', 'wa', 'veri', 'veri', 'good', 'dont', 'know', 'els', 'say', 'except', 'thought', 'wa', 'close', 'decid', 'doubl', 'back', 'walk', 'past', 'check', 'veri', 'glad', 'wa', 'good', 'time', 'around', 'highli', 'highli', 'recommend']","[('wow', 'wow'), ('wow', 'friend'), ('friend', 'brought'), ('brought', 'girl'), ('girl', 'night'), ('night', 'wa'), ('wa', 'visit'), ('visit', 'boston'), ('boston', 'itwasamaz'), ('itwasamaz', 'good'), ('good', 'drink'), ('drink', 'good'), ('good', 'food'), ('food', 'poutin'), ('poutin', 'great'), ('great', 'atmospher'), ('atmospher', 'bar'), ('bar', 'tender'), ('tender', 'wa'), ('wa', 'veri'), ('veri', 'attent'), ('attent', 'took'), ('took', 'hi'), ('hi', 'time'), ('time', 'custom'), ('custom', 'even'), ('even', 'though'), ('though', 'wa'), ('wa', 'busi'), ('busi', 'highli'), ('highli', 'recommend'), ('recommend', 'go'), ('go', 'sit'), ('sit', 'downstair'), ('downstair', 'night'), ('night', 'band'), ('band', 'play'), ('play', 'band'), ('band', 'wa'), ('wa', 'veri'), ('veri', 'veri'), ('veri', 'good'), ('good', 'dont'), ('dont', 'know'), ('know', 'els'), ('els', 'say'), ('say', 'except'), ('except', 'thought'), ('thought', 'wa'), ('wa', 'close'), ('close', 'decid'), ('decid', 'doubl'), ('doubl', 'back'), ('back', 'walk'), ('walk', 'past'), ('past', 'check'), ('check', 'veri'), ('veri', 'glad'), ('glad', 'wa'), ('wa', 'good'), ('good', 'time'), ('time', 'around'), ('around', 'highli'), ('highli', 'highli'), ('highli', 'recommend')]"
16,Phil N.,uQdbuGBF35lo74kJcKFBrA,5.0,We started with a delicious caprese salad topped with a nicely spiced goat cheese fritter Main course was a short rib that literally fell apart with my fork and the seasoning was fantastic  My girlfriends filet had a tasty sauce and was cooked perfectly We finished with a pot du creme and a divine maple bread pudding The music was nice and mellow it complimented the ambience perfectly,2014-07-04,"Gaithersburg, MD","['start', 'delici', 'capres', 'salad', 'top', 'nice', 'spice', 'goat', 'chees', 'fritter', 'main', 'cours', 'wa', 'short', 'rib', 'liter', 'fell', 'apart', 'fork', 'season', 'wa', 'fantast', 'girlfriend', 'filet', 'tasti', 'sauc', 'wa', 'cook', 'perfectli', 'finish', 'pot', 'du', 'creme', 'divin', 'mapl', 'bread', 'pud', 'music', 'wa', 'nice', 'mellow', 'compliment', 'ambienc', 'perfectli']","[('start', 'delici'), ('delici', 'capres'), ('capres', 'salad'), ('salad', 'top'), ('top', 'nice'), ('nice', 'spice'), ('spice', 'goat'), ('goat', 'chees'), ('chees', 'fritter'), ('fritter', 'main'), ('main', 'cours'), ('cours', 'wa'), ('wa', 'short'), ('short', 'rib'), ('rib', 'liter'), ('liter', 'fell'), ('fell', 'apart'), ('apart', 'fork'), ('fork', 'season'), ('season', 'wa'), ('wa', 'fantast'), ('fantast', 'girlfriend'), ('girlfriend', 'filet'), ('filet', 'tasti'), ('tasti', 'sauc'), ('sauc', 'wa'), ('wa', 'cook'), ('cook', 'perfectli'), ('perfectli', 'finish'), ('finish', 'pot'), ('pot', 'du'), ('du', 'creme'), ('creme', 'divin'), ('divin', 'mapl'), ('mapl', 'bread'), ('bread', 'pud'), ('pud', 'music'), ('music', 'wa'), ('wa', 'nice'), ('nice', 'mellow'), ('mellow', 'compliment'), ('compliment', 'ambienc'), ('ambienc', 'perfectli')]"
17,Lauretta L.,Lz9hZlpBVbLauTBR_qYXFg,5.0,Im very particular about my egg benedicts and Im relieved to have found my favorite benedict in Boston The Short Ribs Benedict was nothing short of perfect I like my eggs poached easy with no runny whites I also dont like my benny drowned under heavy hollandaise I like a balanced dish with a moist chewy and not soggy muffin that can stand on its own under the egg sauce and short ribsalmonwhat have you The Beehives benny nailed it The eggs were perfect and there was just enough hollandaise to flavor the dish The shredded short ribs were tender and hearty but didnt distract from the yolky eggs and creamy hollandaise The fries were 14 inch shavings of potato which made for excellent crispy and slightly fluffy fries My date had the Poutine and he cleared his plate so that needs no explanationAmazing service as well I dropped my knife on the floor and within seconds a man came over and gave me a new one The waitresses and busboys were very friendly and enthusiastic I loved the hospitable vibe with beautiful jazz in the background Although the dishes are a bit pricey the live music and wonderful atmosphere justifies the check,2014-05-11,"Boston, MA","['im', 'veri', 'particular', 'egg', 'benedict', 'im', 'reliev', 'found', 'favorit', 'benedict', 'boston', 'short', 'rib', 'benedict', 'wa', 'noth', 'short', 'perfect', 'like', 'egg', 'poach', 'easi', 'runni', 'white', 'also', 'dont', 'like', 'benni', 'drown', 'heavi', 'hollandais', 'like', 'balanc', 'dish', 'moist', 'chewi', 'soggi', 'muffin', 'stand', 'egg', 'sauc', 'short', 'ribsalmonwhat', 'beehiv', 'benni', 'nail', 'egg', 'perfect', 'wa', 'enough', 'hollandais', 'flavor', 'dish', 'shred', 'short', 'rib', 'tender', 'hearti', 'didnt', 'distract', 'yolki', 'egg', 'creami', 'hollandais', 'fri', 'num', 'inch', 'shave', 'potato', 'made', 'excel', 'crispi', 'slightli', 'fluffi', 'fri', 'date', 'poutin', 'clear', 'hi', 'plate', 'need', 'explanationamaz', 'servic', 'well', 'drop', 'knife', 'floor', 'within', 'second', 'man', 'came', 'gave', 'new', 'one', 'waitress', 'busboy', 'veri', 'friendli', 'enthusiast', 'love', 'hospit', 'vibe', 'beauti', 'jazz', 'background', 'although', 'dish', 'bit', 'pricey', 'live', 'music', 'wonder', 'atmospher', 'justifi', 'check']","[('im', 'veri'), ('veri', 'particular'), ('particular', 'egg'), ('egg', 'benedict'), ('benedict', 'im'), ('im', 'reliev'), ('reliev', 'found'), ('found', 'favorit'), ('favorit', 'benedict'), ('benedict', 'boston'), ('boston', 'short'), ('short', 'rib'), ('rib', 'benedict'), ('benedict', 'wa'), ('wa', 'noth'), ('noth', 'short'), ('short', 'perfect'), ('perfect', 'like'), ('like', 'egg'), ('egg', 'poach'), ('poach', 'easi'), ('easi', 'runni'), ('runni', 'white'), ('white', 'also'), ('also', 'dont'), ('dont', 'like'), ('like', 'benni'), ('benni', 'drown'), ('drown', 'heavi'), ('heavi', 'hollandais'), ('hollandais', 'like'), ('like', 'balanc'), ('balanc', 'dish'), ('dish', 'moist'), ('moist', 'chewi'), ('chewi', 'soggi'), ('soggi', 'muffin'), ('muffin', 'stand'), ('stand', 'egg'), ('egg', 'sauc'), ('sauc', 'short'), ('short', 'ribsalmonwhat'), ('ribsalmonwhat', 'beehiv'), ('beehiv', 'benni'), ('benni', 'nail'), ('nail', 'egg'), ('egg', 'perfect'), ('perfect', 'wa'), ('wa', 'enough'), ('enough', 'hollandais'), ('hollandais', 'flavor'), ('flavor', 'dish'), ('dish', 'shred'), ('shred', 'short'), ('short', 'rib'), ('rib', 'tender'), ('tender', 'hearti'), ('hearti', 'didnt'), ('didnt', 'distract'), ('distract', 'yolki'), ('yolki', 'egg'), ('egg', 'creami'), ('creami', 'hollandais'), ('hollandais', 'fri'), ('fri', 'num'), ('num', 'inch'), ('inch', 'shave'), ('shave', 'potato'), ('potato', 'made'), ('made', 'excel'), ('excel', 'crispi'), ('crispi', 'slightli'), ('slightli', 'fluffi'), ('fluffi', 'fri'), ('fri', 'date'), ('date', 'poutin'), ('poutin', 'clear'), ('clear', 'hi'), ('hi', 'plate'), ('plate', 'need'), ('need', 'explanationamaz'), ('explanationamaz', 'servic'), ('servic', 'well'), ('well', 'drop'), ('drop', 'knife'), ('knife', 'floor'), ('floor', 'within'), ('within', 'second'), ('second', 'man'), ('man', 'came'), ('came', 'gave'), ('gave', 'new'), ('new', 'one'), ('one', 'waitress'), ('waitress', 'busboy'), ('busboy', 'veri'), ('veri', 'friendli'), ('friendli', 'enthusiast'), ('enthusiast', 'love'), ('love', 'hospit'), ('hospit', 'vibe'), ('vibe', 'beauti'), ('beauti', 'jazz'), ('jazz', 'background'), ('background', 'although'), ('although', 'dish'), ('dish', 'bit'), ('bit', 'pricey'), ('pricey', 'live'), ('live', 'music'), ('music', 'wonder'), ('wonder', 'atmospher'), ('atmospher', 'justifi'), ('justifi', 'check')]"
18,Helen L.,dmZGxIEHqZmdSN6opRQT6A,4.0,Loved the ambiance of this place The hostess and servers were extremely friendly the band was great and the art decor was beautiful For the appetizer I went with the Chipotle  Cumin Glazed Chicken Wings with Avocado Crema The wings were pretty good I think the highlight was the dipping sauce I used the leftover as a spread on the bread dWe ordered the Diver Scallops with Peas  Pea Tendrils and Ginger Thai Chili Broth and the Beehive Prime Burger with Frites and Slaw adding Fontina cheese and an egg The scallops were cooked perfectly but I thought the broth was a bit salty Added a side order of Fiddleheads  Corn with Sriracha Butter I had to ask our waitress what fiddleheads were young fern harvested for use as a vegetable has a spiral shape to it She advised it was going to have a bitter aftertaste but the corn and sriracha butter would balance it out Gave it a go and definitely glad I tried it The corn was perfect and so sweet Definitely would recommend this place ,2014-05-29,"Jamaica Plain, MA","['love', 'ambianc', 'thi', 'place', 'hostess', 'server', 'extrem', 'friendli', 'band', 'wa', 'great', 'art', 'decor', 'wa', 'beauti', 'appet', 'went', 'chipotl', 'cumin', 'glaze', 'chicken', 'wing', 'avocado', 'crema', 'wing', 'pretti', 'good', 'think', 'highlight', 'wa', 'dip', 'sauc', 'use', 'leftov', 'spread', 'bread', 'dwe', 'order', 'diver', 'scallop', 'pea', 'pea', 'tendril', 'ginger', 'thai', 'chili', 'broth', 'beehiv', 'prime', 'burger', 'frite', 'slaw', 'ad', 'fontina', 'chees', 'egg', 'scallop', 'cook', 'perfectli', 'thought', 'broth', 'wa', 'bit', 'salti', 'ad', 'side', 'order', 'fiddlehead', 'corn', 'sriracha', 'butter', 'ask', 'waitress', 'fiddlehead', 'young', 'fern', 'harvest', 'use', 'veget', 'ha', 'spiral', 'shape', 'advis', 'wa', 'go', 'bitter', 'aftertast', 'corn', 'sriracha', 'butter', 'would', 'balanc', 'gave', 'go', 'definit', 'glad', 'tri', 'corn', 'wa', 'perfect', 'sweet', 'definit', 'would', 'recommend', 'thi', 'place']","[('love', 'ambianc'), ('ambianc', 'thi'), ('thi', 'place'), ('place', 'hostess'), ('hostess', 'server'), ('server', 'extrem'), ('extrem', 'friendli'), ('friendli', 'band'), ('band', 'wa'), ('wa', 'great'), ('great', 'art'), ('art', 'decor'), ('decor', 'wa'), ('wa', 'beauti'), ('beauti', 'appet'), ('appet', 'went'), ('went', 'chipotl'), ('chipotl', 'cumin'), ('cumin', 'glaze'), ('glaze', 'chicken'), ('chicken', 'wing'), ('wing', 'avocado'), ('avocado', 'crema'), ('crema', 'wing'), ('wing', 'pretti'), ('pretti', 'good'), ('good', 'think'), ('think', 'highlight'), ('highlight', 'wa'), ('wa', 'dip'), ('dip', 'sauc'), ('sauc', 'use'), ('use', 'leftov'), ('leftov', 'spread'), ('spread', 'bread'), ('bread', 'dwe'), ('dwe', 'order'), ('order', 'diver'), ('diver', 'scallop'), ('scallop', 'pea'), ('pea', 'pea'), ('pea', 'tendril'), ('tendril', 'ginger'), ('ginger', 'thai'), ('thai', 'chili'), ('chili', 'broth'), ('broth', 'beehiv'), ('beehiv', 'prime'), ('prime', 'burger'), ('burger', 'frite'), ('frite', 'slaw'), ('slaw', 'ad'), ('ad', 'fontina'), ('fontina', 'chees'), ('chees', 'egg'), ('egg', 'scallop'), ('scallop', 'cook'), ('cook', 'perfectli'), ('perfectli', 'thought'), ('thought', 'broth'), ('broth', 'wa'), ('wa', 'bit'), ('bit', 'salti'), ('salti', 'ad'), ('ad', 'side'), ('side', 'order'), ('order', 'fiddlehead'), ('fiddlehead', 'corn'), ('corn', 'sriracha'), ('sriracha', 'butter'), ('butter', 'ask'), ('ask', 'waitress'), ('waitress', 'fiddlehead'), ('fiddlehead', 'young'), ('young', 'fern'), ('fern', 'harvest'), ('harvest', 'use'), ('use', 'veget'), ('veget', 'ha'), ('ha', 'spiral'), ('spiral', 'shape'), ('shape', 'advis'), ('advis', 'wa'), ('wa', 'go'), ('go', 'bitter'), ('bitter', 'aftertast'), ('aftertast', 'corn'), ('corn', 'sriracha'), ('sriracha', 'butter'), ('butter', 'would'), ('would', 'balanc'), ('balanc', 'gave'), ('gave', 'go'), ('go', 'definit'), ('definit', 'glad'), ('glad', 'tri'), ('tri', 'corn'), ('corn', 'wa'), ('wa', 'perfect'), ('perfect', 'sweet'), ('sweet', 'definit'), ('definit', 'would'), ('would', 'recommend'), ('recommend', 'thi'), ('thi', 'place')]"
19,Karis O.,960VCGEyQB3SmAH_fDlz7g,4.0,Make a reservation for Sunday brunch and prepare to be a little behind schedule The place is busy for a reason but its worth the waitId like to think Im an eggs benedict enthusiastknowitall and Ill say that the Beehives plate makes the list of Top 5 Ive ever had And thats mostly because their version was presented to me slathered with short rib Also their french fries are essentially the love child of potato chips and potato wedges Regardless makes for an interesting spinI think a lot of people will get up in arms about having to dish out some dough for brunch but its all about the experience The Beehives layout is perfect and you get wonderful live jazz music If you want a cheap brunch go to Dunkin Donuts downtown plop down on a bench and listen to all the drunk college kids who are calling dinosaurs after last nights terrible mistakes,2014-04-29,"Boston, MA","['make', 'reserv', 'sunday', 'brunch', 'prepar', 'littl', 'behind', 'schedul', 'place', 'busi', 'reason', 'worth', 'waitid', 'like', 'think', 'im', 'egg', 'benedict', 'enthusiastknowital', 'ill', 'say', 'beehiv', 'plate', 'make', 'list', 'top', 'num', 'ive', 'ever', 'mostli', 'becaus', 'version', 'wa', 'present', 'slather', 'short', 'rib', 'also', 'french', 'fri', 'essenti', 'love', 'child', 'potato', 'chip', 'potato', 'wedg', 'regardless', 'make', 'interest', 'spini', 'think', 'lot', 'peopl', 'get', 'arm', 'dish', 'dough', 'brunch', 'experi', 'beehiv', 'layout', 'perfect', 'get', 'wonder', 'live', 'jazz', 'music', 'want', 'cheap', 'brunch', 'go', 'dunkin', 'donut', 'downtown', 'plop', 'bench', 'listen', 'drunk', 'colleg', 'kid', 'call', 'dinosaur', 'last', 'night', 'terribl', 'mistak']","[('make', 'reserv'), ('reserv', 'sunday'), ('sunday', 'brunch'), ('brunch', 'prepar'), ('prepar', 'littl'), ('littl', 'behind'), ('behind', 'schedul'), ('schedul', 'place'), ('place', 'busi'), ('busi', 'reason'), ('reason', 'worth'), ('worth', 'waitid'), ('waitid', 'like'), ('like', 'think'), ('think', 'im'), ('im', 'egg'), ('egg', 'benedict'), ('benedict', 'enthusiastknowital'), ('enthusiastknowital', 'ill'), ('ill', 'say'), ('say', 'beehiv'), ('beehiv', 'plate'), ('plate', 'make'), ('make', 'list'), ('list', 'top'), ('top', 'num'), ('num', 'ive'), ('ive', 'ever'), ('ever', 'mostli'), ('mostli', 'becaus'), ('becaus', 'version'), ('version', 'wa'), ('wa', 'present'), ('present', 'slather'), ('slather', 'short'), ('short', 'rib'), ('rib', 'also'), ('also', 'french'), ('french', 'fri'), ('fri', 'essenti'), ('essenti', 'love'), ('love', 'child'), ('child', 'potato'), ('potato', 'chip'), ('chip', 'potato'), ('potato', 'wedg'), ('wedg', 'regardless'), ('regardless', 'make'), ('make', 'interest'), ('interest', 'spini'), ('spini', 'think'), ('think', 'lot'), ('lot', 'peopl'), ('peopl', 'get'), ('get', 'arm'), ('arm', 'dish'), ('dish', 'dough'), ('dough', 'brunch'), ('brunch', 'experi'), ('experi', 'beehiv'), ('beehiv', 'layout'), ('layout', 'perfect'), ('perfect', 'get'), ('get', 'wonder'), ('wonder', 'live'), ('live', 'jazz'), ('jazz', 'music'), ('music', 'want'), ('want', 'cheap'), ('cheap', 'brunch'), ('brunch', 'go'), ('go', 'dunkin'), ('dunkin', 'donut'), ('donut', 'downtown'), ('downtown', 'plop'), ('plop', 'bench'), ('bench', 'listen'), ('listen', 'drunk'), ('drunk', 'colleg'), ('colleg', 'kid'), ('kid', 'call'), ('call', 'dinosaur'), ('dinosaur', 'last'), ('last', 'night'), ('night', 'terribl'), ('terribl', 'mistak')]"
