,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
633,Vaidehi T.,AqTazwj3E36DgAgnP6qSbw,4.0,Its been a long time since I went there  but I love their tapas Its a very busy and loud place but I guess thats part of the whole fun Be warned  there will be a long wait  but the food is good And I love their sangria,2011-10-28,"Chicago, IL","['long', 'time', 'sinc', 'went', 'love', 'tapa', 'veri', 'busi', 'loud', 'place', 'guess', 'part', 'whole', 'fun', 'warn', 'long', 'wait', 'food', 'good', 'love', 'sangria']","[('long', 'time'), ('time', 'sinc'), ('sinc', 'went'), ('went', 'love'), ('love', 'tapa'), ('tapa', 'veri'), ('veri', 'busi'), ('busi', 'loud'), ('loud', 'place'), ('place', 'guess'), ('guess', 'part'), ('part', 'whole'), ('whole', 'fun'), ('fun', 'warn'), ('warn', 'long'), ('long', 'wait'), ('wait', 'food'), ('food', 'good'), ('good', 'love'), ('love', 'sangria')]"
634,Hannah P.,OC4anLQyUtRuAOU53aFrtA,4.0,Something about the atmosphere at this place that I likealways lively and I like to run into people I know  I order different things every time I gogrilled shrimp mussels calamari spinach salad are my faves along with the red sangria I dont go here often but when I do its always a good time,2012-04-05,"Chicago, IL","['someth', 'atmospher', 'thi', 'place', 'likealway', 'live', 'like', 'run', 'peopl', 'know', 'order', 'differ', 'thing', 'everi', 'time', 'gogril', 'shrimp', 'mussel', 'calamari', 'spinach', 'salad', 'fave', 'along', 'red', 'sangria', 'dont', 'go', 'often', 'alway', 'good', 'time']","[('someth', 'atmospher'), ('atmospher', 'thi'), ('thi', 'place'), ('place', 'likealway'), ('likealway', 'live'), ('live', 'like'), ('like', 'run'), ('run', 'peopl'), ('peopl', 'know'), ('know', 'order'), ('order', 'differ'), ('differ', 'thing'), ('thing', 'everi'), ('everi', 'time'), ('time', 'gogril'), ('gogril', 'shrimp'), ('shrimp', 'mussel'), ('mussel', 'calamari'), ('calamari', 'spinach'), ('spinach', 'salad'), ('salad', 'fave'), ('fave', 'along'), ('along', 'red'), ('red', 'sangria'), ('sangria', 'dont'), ('dont', 'go'), ('go', 'often'), ('often', 'alway'), ('alway', 'good'), ('good', 'time')]"
635,Jeffrey S.,UuQNNH9cVIdKomr80NwAxA,4.0,Always greatThe white Sangria is the perfect summer cool downI love the following menu itemsQUESO DE CABRAGAMBAS AL AJILLO dip the bread in the sauce,2012-06-14,"Brenham, TX","['alway', 'greatth', 'white', 'sangria', 'perfect', 'summer', 'cool', 'downi', 'love', 'follow', 'menu', 'itemsqueso', 'de', 'cabragamba', 'al', 'ajillo', 'dip', 'bread', 'sauc']","[('alway', 'greatth'), ('greatth', 'white'), ('white', 'sangria'), ('sangria', 'perfect'), ('perfect', 'summer'), ('summer', 'cool'), ('cool', 'downi'), ('downi', 'love'), ('love', 'follow'), ('follow', 'menu'), ('menu', 'itemsqueso'), ('itemsqueso', 'de'), ('de', 'cabragamba'), ('cabragamba', 'al'), ('al', 'ajillo'), ('ajillo', 'dip'), ('dip', 'bread'), ('bread', 'sauc')]"
636,John T.,dhOQF9FYGB6gjS2cyLANLw,4.0,Ate here for dinner last night and was not disappointed  I went with a friend and we had 4 different hot plates which were all great  The spicy potatoes were amazing what a great sauce  The dessert I had was a caramel covered banana with ice cream and WOW was it good  Highly recommend  Great staff fast service and great environment,2013-09-26,"Chicago, IL","['ate', 'dinner', 'last', 'night', 'wa', 'disappoint', 'went', 'friend', 'num', 'differ', 'hot', 'plate', 'great', 'spici', 'potato', 'amaz', 'great', 'sauc', 'dessert', 'wa', 'caramel', 'cover', 'banana', 'ice', 'cream', 'wow', 'wa', 'good', 'highli', 'recommend', 'great', 'staff', 'fast', 'servic', 'great', 'environ']","[('ate', 'dinner'), ('dinner', 'last'), ('last', 'night'), ('night', 'wa'), ('wa', 'disappoint'), ('disappoint', 'went'), ('went', 'friend'), ('friend', 'num'), ('num', 'differ'), ('differ', 'hot'), ('hot', 'plate'), ('plate', 'great'), ('great', 'spici'), ('spici', 'potato'), ('potato', 'amaz'), ('amaz', 'great'), ('great', 'sauc'), ('sauc', 'dessert'), ('dessert', 'wa'), ('wa', 'caramel'), ('caramel', 'cover'), ('cover', 'banana'), ('banana', 'ice'), ('ice', 'cream'), ('cream', 'wow'), ('wow', 'wa'), ('wa', 'good'), ('good', 'highli'), ('highli', 'recommend'), ('recommend', 'great'), ('great', 'staff'), ('staff', 'fast'), ('fast', 'servic'), ('servic', 'great'), ('great', 'environ')]"
637,Sherry Y.,HoMOa9kIwf2anOlNJvoOPg,5.0,I ate here a while ago but I still get a warm feeling whenever I think of it A little mariachi after seafood paella and several other delicious items made the night memorable Delicious busy and lively,2013-05-30,"Chicago, IL","['ate', 'ago', 'still', 'get', 'warm', 'feel', 'whenev', 'think', 'littl', 'mariachi', 'seafood', 'paella', 'sever', 'delici', 'item', 'made', 'night', 'memor', 'delici', 'busi', 'live']","[('ate', 'ago'), ('ago', 'still'), ('still', 'get'), ('get', 'warm'), ('warm', 'feel'), ('feel', 'whenev'), ('whenev', 'think'), ('think', 'littl'), ('littl', 'mariachi'), ('mariachi', 'seafood'), ('seafood', 'paella'), ('paella', 'sever'), ('sever', 'delici'), ('delici', 'item'), ('item', 'made'), ('made', 'night'), ('night', 'memor'), ('memor', 'delici'), ('delici', 'busi'), ('busi', 'live')]"
638,Brian F.,IHdlrCXCIwEVCOvSQy4S-A,4.0,Heard it was the best Tapas in town so visited We had a large group and a fairly early dinner because we had other places to go Place was fairly empty when we arrived and we had a LOT of great tapas It was kick ass And by the time we left the place was packed And it seemed to be packed with a lot of Spaniards Im told that a lot of folks from Spain in Chicago swear by it Atmosphere is nice approachable and not at all pretentious Some restaurants might take a place like this and move it a couple blocks east off LaSalle to be able to price things through the roof I like that they havent done that They arent about being cool theyre about doing tapas right and lots of it Sangria was fantastic,2013-09-06,"Forest Park, IL","['heard', 'wa', 'best', 'tapa', 'town', 'visit', 'larg', 'group', 'fairli', 'earli', 'dinner', 'becaus', 'place', 'go', 'place', 'wa', 'fairli', 'empti', 'arriv', 'lot', 'great', 'tapa', 'wa', 'kick', 'ass', 'time', 'left', 'place', 'wa', 'pack', 'seem', 'pack', 'lot', 'spaniard', 'im', 'told', 'lot', 'folk', 'spain', 'chicago', 'swear', 'atmospher', 'nice', 'approach', 'pretenti', 'restaur', 'might', 'take', 'place', 'like', 'thi', 'move', 'coupl', 'block', 'east', 'lasal', 'abl', 'price', 'thing', 'roof', 'like', 'havent', 'done', 'arent', 'cool', 'theyr', 'tapa', 'right', 'lot', 'sangria', 'wa', 'fantast']","[('heard', 'wa'), ('wa', 'best'), ('best', 'tapa'), ('tapa', 'town'), ('town', 'visit'), ('visit', 'larg'), ('larg', 'group'), ('group', 'fairli'), ('fairli', 'earli'), ('earli', 'dinner'), ('dinner', 'becaus'), ('becaus', 'place'), ('place', 'go'), ('go', 'place'), ('place', 'wa'), ('wa', 'fairli'), ('fairli', 'empti'), ('empti', 'arriv'), ('arriv', 'lot'), ('lot', 'great'), ('great', 'tapa'), ('tapa', 'wa'), ('wa', 'kick'), ('kick', 'ass'), ('ass', 'time'), ('time', 'left'), ('left', 'place'), ('place', 'wa'), ('wa', 'pack'), ('pack', 'seem'), ('seem', 'pack'), ('pack', 'lot'), ('lot', 'spaniard'), ('spaniard', 'im'), ('im', 'told'), ('told', 'lot'), ('lot', 'folk'), ('folk', 'spain'), ('spain', 'chicago'), ('chicago', 'swear'), ('swear', 'atmospher'), ('atmospher', 'nice'), ('nice', 'approach'), ('approach', 'pretenti'), ('pretenti', 'restaur'), ('restaur', 'might'), ('might', 'take'), ('take', 'place'), ('place', 'like'), ('like', 'thi'), ('thi', 'move'), ('move', 'coupl'), ('coupl', 'block'), ('block', 'east'), ('east', 'lasal'), ('lasal', 'abl'), ('abl', 'price'), ('price', 'thing'), ('thing', 'roof'), ('roof', 'like'), ('like', 'havent'), ('havent', 'done'), ('done', 'arent'), ('arent', 'cool'), ('cool', 'theyr'), ('theyr', 'tapa'), ('tapa', 'right'), ('right', 'lot'), ('lot', 'sangria'), ('sangria', 'wa'), ('wa', 'fantast')]"
639,Jennifer B.,U4a65EOBi-JD6n7lDqv9cA,2.0,This restaurant was so noisy that we left before we even ordered  I dont mind an energetic atmosphere but the dance music and large groups of people yelling to be heard made it unbearableHopefully the food is better than the ambiance,2012-09-04,"Northville, MI","['thi', 'restaur', 'wa', 'noisi', 'left', 'befor', 'even', 'order', 'dont', 'mind', 'energet', 'atmospher', 'danc', 'music', 'larg', 'group', 'peopl', 'yell', 'heard', 'made', 'unbearablehop', 'food', 'better', 'ambianc']","[('thi', 'restaur'), ('restaur', 'wa'), ('wa', 'noisi'), ('noisi', 'left'), ('left', 'befor'), ('befor', 'even'), ('even', 'order'), ('order', 'dont'), ('dont', 'mind'), ('mind', 'energet'), ('energet', 'atmospher'), ('atmospher', 'danc'), ('danc', 'music'), ('music', 'larg'), ('larg', 'group'), ('group', 'peopl'), ('peopl', 'yell'), ('yell', 'heard'), ('heard', 'made'), ('made', 'unbearablehop'), ('unbearablehop', 'food'), ('food', 'better'), ('better', 'ambianc')]"
640,Mia M.,sMRXGgV8lV-3_cEz9gf16A,4.0,Loved this spot Great tapas and very reasonably priced Everything about this place invites you to come back soon from the service to the upbeat atmosphere,2013-08-09,"Plano, TX","['love', 'thi', 'spot', 'great', 'tapa', 'veri', 'reason', 'price', 'everyth', 'thi', 'place', 'invit', 'come', 'back', 'soon', 'servic', 'upbeat', 'atmospher']","[('love', 'thi'), ('thi', 'spot'), ('spot', 'great'), ('great', 'tapa'), ('tapa', 'veri'), ('veri', 'reason'), ('reason', 'price'), ('price', 'everyth'), ('everyth', 'thi'), ('thi', 'place'), ('place', 'invit'), ('invit', 'come'), ('come', 'back'), ('back', 'soon'), ('soon', 'servic'), ('servic', 'upbeat'), ('upbeat', 'atmospher')]"
641,Laura G.,i9AiQOabXN7QG74vaBXhDg,5.0,The first time I went here was with my sister who lived in Spain for a year So any tapas restaurants she likes has to be good When I walked in I really felt like I was back in Andalusia very authentic We got seated right away and we ordered 1 dish for each of us We were going to a concert afterwords and didnt want to stuff ourselves The atmosphere in Iberico was amazing everyone looks like they are having a good time drinking sangria and eating yummy tapas A very fun night The second time I went here I called to see if I could make a reservation and they said they dont take them after 5 I was a little worried wed have to wait for ever We get there its packed We put our name down 30 min they say 15 min later they call our names  Super fast everything was super fast our food came our in record time They even told us it might take longer to get our food because the kitchen is very busy The dishes kept coming and coming wed order another dish and 5 minutes later it would be at our table The service was amazing I really enjoy this place for 2 reasons the food it outstanding and the authenticity It really feels like you are in Spain I love it,2008-03-25,"Chicago, IL","['first', 'time', 'went', 'wa', 'sister', 'live', 'spain', 'year', 'ani', 'tapa', 'restaur', 'like', 'ha', 'good', 'walk', 'realli', 'felt', 'like', 'wa', 'back', 'andalusia', 'veri', 'authent', 'got', 'seat', 'right', 'away', 'order', 'num', 'dish', 'us', 'go', 'concert', 'afterword', 'didnt', 'want', 'stuff', 'ourselv', 'atmospher', 'iberico', 'wa', 'amaz', 'everyon', 'look', 'like', 'good', 'time', 'drink', 'sangria', 'eat', 'yummi', 'tapa', 'veri', 'fun', 'night', 'second', 'time', 'went', 'call', 'see', 'could', 'make', 'reserv', 'said', 'dont', 'take', 'num', 'wa', 'littl', 'worri', 'wed', 'wait', 'ever', 'get', 'pack', 'put', 'name', 'num', 'min', 'say', 'num', 'min', 'later', 'call', 'name', 'super', 'fast', 'everyth', 'wa', 'super', 'fast', 'food', 'came', 'record', 'time', 'even', 'told', 'us', 'might', 'take', 'longer', 'get', 'food', 'becaus', 'kitchen', 'veri', 'busi', 'dish', 'kept', 'come', 'come', 'wed', 'order', 'anoth', 'dish', 'num', 'minut', 'later', 'would', 'tabl', 'servic', 'wa', 'amaz', 'realli', 'enjoy', 'thi', 'place', 'num', 'reason', 'food', 'outstand', 'authent', 'realli', 'feel', 'like', 'spain', 'love']","[('first', 'time'), ('time', 'went'), ('went', 'wa'), ('wa', 'sister'), ('sister', 'live'), ('live', 'spain'), ('spain', 'year'), ('year', 'ani'), ('ani', 'tapa'), ('tapa', 'restaur'), ('restaur', 'like'), ('like', 'ha'), ('ha', 'good'), ('good', 'walk'), ('walk', 'realli'), ('realli', 'felt'), ('felt', 'like'), ('like', 'wa'), ('wa', 'back'), ('back', 'andalusia'), ('andalusia', 'veri'), ('veri', 'authent'), ('authent', 'got'), ('got', 'seat'), ('seat', 'right'), ('right', 'away'), ('away', 'order'), ('order', 'num'), ('num', 'dish'), ('dish', 'us'), ('us', 'go'), ('go', 'concert'), ('concert', 'afterword'), ('afterword', 'didnt'), ('didnt', 'want'), ('want', 'stuff'), ('stuff', 'ourselv'), ('ourselv', 'atmospher'), ('atmospher', 'iberico'), ('iberico', 'wa'), ('wa', 'amaz'), ('amaz', 'everyon'), ('everyon', 'look'), ('look', 'like'), ('like', 'good'), ('good', 'time'), ('time', 'drink'), ('drink', 'sangria'), ('sangria', 'eat'), ('eat', 'yummi'), ('yummi', 'tapa'), ('tapa', 'veri'), ('veri', 'fun'), ('fun', 'night'), ('night', 'second'), ('second', 'time'), ('time', 'went'), ('went', 'call'), ('call', 'see'), ('see', 'could'), ('could', 'make'), ('make', 'reserv'), ('reserv', 'said'), ('said', 'dont'), ('dont', 'take'), ('take', 'num'), ('num', 'wa'), ('wa', 'littl'), ('littl', 'worri'), ('worri', 'wed'), ('wed', 'wait'), ('wait', 'ever'), ('ever', 'get'), ('get', 'pack'), ('pack', 'put'), ('put', 'name'), ('name', 'num'), ('num', 'min'), ('min', 'say'), ('say', 'num'), ('num', 'min'), ('min', 'later'), ('later', 'call'), ('call', 'name'), ('name', 'super'), ('super', 'fast'), ('fast', 'everyth'), ('everyth', 'wa'), ('wa', 'super'), ('super', 'fast'), ('fast', 'food'), ('food', 'came'), ('came', 'record'), ('record', 'time'), ('time', 'even'), ('even', 'told'), ('told', 'us'), ('us', 'might'), ('might', 'take'), ('take', 'longer'), ('longer', 'get'), ('get', 'food'), ('food', 'becaus'), ('becaus', 'kitchen'), ('kitchen', 'veri'), ('veri', 'busi'), ('busi', 'dish'), ('dish', 'kept'), ('kept', 'come'), ('come', 'come'), ('come', 'wed'), ('wed', 'order'), ('order', 'anoth'), ('anoth', 'dish'), ('dish', 'num'), ('num', 'minut'), ('minut', 'later'), ('later', 'would'), ('would', 'tabl'), ('tabl', 'servic'), ('servic', 'wa'), ('wa', 'amaz'), ('amaz', 'realli'), ('realli', 'enjoy'), ('enjoy', 'thi'), ('thi', 'place'), ('place', 'num'), ('num', 'reason'), ('reason', 'food'), ('food', 'outstand'), ('outstand', 'authent'), ('authent', 'realli'), ('realli', 'feel'), ('feel', 'like'), ('like', 'spain'), ('spain', 'love')]"
642,Megan N.,fFBFYtfYEC4DMQOauWVJ2w,2.0,Went here on a Saturday night with about 10 people took FOREVER to get seatedmore time for everyone to spend money on drinks at the bar  Why dont they just take reservationsVegetarian tapas were average as a whole my friends tell me the meat ones were excellent  The sangria left something to be desired but it was pretty cheap so I wont complainAround 9pm the place gets CRAZY and it ceases to feel like a restaurant more like some kind of trendy club a la Sangria  Hopefully it has better atmosphere on a weeknight but until then there are better tapas places in the city,2008-05-05,"Manhattan, NY","['went', 'saturday', 'night', 'num', 'peopl', 'took', 'forev', 'get', 'seatedmor', 'time', 'everyon', 'spend', 'money', 'drink', 'bar', 'whi', 'dont', 'take', 'reservationsvegetarian', 'tapa', 'averag', 'whole', 'friend', 'tell', 'meat', 'one', 'excel', 'sangria', 'left', 'someth', 'desir', 'wa', 'pretti', 'cheap', 'wont', 'complainaround', '9pm', 'place', 'get', 'crazi', 'ceas', 'feel', 'like', 'restaur', 'like', 'kind', 'trendi', 'club', 'la', 'sangria', 'hope', 'ha', 'better', 'atmospher', 'weeknight', 'better', 'tapa', 'place', 'citi']","[('went', 'saturday'), ('saturday', 'night'), ('night', 'num'), ('num', 'peopl'), ('peopl', 'took'), ('took', 'forev'), ('forev', 'get'), ('get', 'seatedmor'), ('seatedmor', 'time'), ('time', 'everyon'), ('everyon', 'spend'), ('spend', 'money'), ('money', 'drink'), ('drink', 'bar'), ('bar', 'whi'), ('whi', 'dont'), ('dont', 'take'), ('take', 'reservationsvegetarian'), ('reservationsvegetarian', 'tapa'), ('tapa', 'averag'), ('averag', 'whole'), ('whole', 'friend'), ('friend', 'tell'), ('tell', 'meat'), ('meat', 'one'), ('one', 'excel'), ('excel', 'sangria'), ('sangria', 'left'), ('left', 'someth'), ('someth', 'desir'), ('desir', 'wa'), ('wa', 'pretti'), ('pretti', 'cheap'), ('cheap', 'wont'), ('wont', 'complainaround'), ('complainaround', '9pm'), ('9pm', 'place'), ('place', 'get'), ('get', 'crazi'), ('crazi', 'ceas'), ('ceas', 'feel'), ('feel', 'like'), ('like', 'restaur'), ('restaur', 'like'), ('like', 'kind'), ('kind', 'trendi'), ('trendi', 'club'), ('club', 'la'), ('la', 'sangria'), ('sangria', 'hope'), ('hope', 'ha'), ('ha', 'better'), ('better', 'atmospher'), ('atmospher', 'weeknight'), ('weeknight', 'better'), ('better', 'tapa'), ('tapa', 'place'), ('place', 'citi')]"
643,Melinda C.,prYWSEb61gUTLOtdK9NXQw,3.0,I had heard a lot about Cafe Iberico so I had pretty high standards coming into dinner here  My expectations werent really met but then again I did just come back from Spain so maybe this is an unfair comparisonI liked the Sangria  both red and white  The food was okay but nothing was really exceptional  We had the grilled shrimp grilled calamari chicken croquettes Iberico Ham wManchego Cheese Mushrooms and baked goat cheese  My biggest complaint was the Fideua which just wasnt authentic at all  Definitely more of a barlike place than upscale dining but a fun place for groups  Zero wait on weeknights  always a plus,2008-05-18,"San Francisco, CA","['heard', 'lot', 'cafe', 'iberico', 'pretti', 'high', 'standard', 'come', 'dinner', 'expect', 'werent', 'realli', 'met', 'come', 'back', 'spain', 'mayb', 'thi', 'unfair', 'comparisoni', 'like', 'sangria', 'red', 'white', 'food', 'wa', 'okay', 'noth', 'wa', 'realli', 'except', 'grill', 'shrimp', 'grill', 'calamari', 'chicken', 'croquett', 'iberico', 'ham', 'wmanchego', 'chees', 'mushroom', 'bake', 'goat', 'chees', 'biggest', 'complaint', 'wa', 'fideua', 'wasnt', 'authent', 'definit', 'barlik', 'place', 'upscal', 'dine', 'fun', 'place', 'group', 'zero', 'wait', 'weeknight', 'alway', 'plu']","[('heard', 'lot'), ('lot', 'cafe'), ('cafe', 'iberico'), ('iberico', 'pretti'), ('pretti', 'high'), ('high', 'standard'), ('standard', 'come'), ('come', 'dinner'), ('dinner', 'expect'), ('expect', 'werent'), ('werent', 'realli'), ('realli', 'met'), ('met', 'come'), ('come', 'back'), ('back', 'spain'), ('spain', 'mayb'), ('mayb', 'thi'), ('thi', 'unfair'), ('unfair', 'comparisoni'), ('comparisoni', 'like'), ('like', 'sangria'), ('sangria', 'red'), ('red', 'white'), ('white', 'food'), ('food', 'wa'), ('wa', 'okay'), ('okay', 'noth'), ('noth', 'wa'), ('wa', 'realli'), ('realli', 'except'), ('except', 'grill'), ('grill', 'shrimp'), ('shrimp', 'grill'), ('grill', 'calamari'), ('calamari', 'chicken'), ('chicken', 'croquett'), ('croquett', 'iberico'), ('iberico', 'ham'), ('ham', 'wmanchego'), ('wmanchego', 'chees'), ('chees', 'mushroom'), ('mushroom', 'bake'), ('bake', 'goat'), ('goat', 'chees'), ('chees', 'biggest'), ('biggest', 'complaint'), ('complaint', 'wa'), ('wa', 'fideua'), ('fideua', 'wasnt'), ('wasnt', 'authent'), ('authent', 'definit'), ('definit', 'barlik'), ('barlik', 'place'), ('place', 'upscal'), ('upscal', 'dine'), ('dine', 'fun'), ('fun', 'place'), ('place', 'group'), ('group', 'zero'), ('zero', 'wait'), ('wait', 'weeknight'), ('weeknight', 'alway'), ('alway', 'plu')]"
644,Angie S.,Rk_WuZjxyu8lM5L5DT2ozA,4.0,I have had an interesting relationship with Cafe Ibercio for almost 5 years now  Coming from a small town I was very hesitant to try things out of my realm of potatos andwell that was about it  But the more and more I go here the more and more adventurous I become  I think that is the best part of Tapas  I would never have had octopus before but thanks to my friend introducing me to it its now a staple for my trip to Ibercio  For many of you the decision is normally between Babareeba and this place  I always choose here hands down  It is better quality food cheaper prices the sangria is better and the selection is always changing with their special menu  The only reason I didnt give this a 5 star is because they are kinda bitchy about having your party there before seating you they dont take reservations and sometimes its hard for them to get a good seating area for groups of 7 or more  Howeverall of that being said it is still worth the visit and I always leave full drunk and not broke  And whats better than that,2008-06-02,"Chicago, IL","['interest', 'relationship', 'cafe', 'ibercio', 'almost', 'num', 'year', 'come', 'small', 'town', 'wa', 'veri', 'hesit', 'tri', 'thing', 'realm', 'potato', 'andwel', 'wa', 'go', 'adventur', 'becom', 'think', 'best', 'part', 'tapa', 'would', 'never', 'octopu', 'befor', 'thank', 'friend', 'introduc', 'stapl', 'trip', 'ibercio', 'mani', 'decis', 'normal', 'babareeba', 'thi', 'place', 'alway', 'choos', 'hand', 'better', 'qualiti', 'food', 'cheaper', 'price', 'sangria', 'better', 'select', 'alway', 'chang', 'special', 'menu', 'onli', 'reason', 'didnt', 'give', 'thi', 'num', 'star', 'becaus', 'kinda', 'bitchi', 'parti', 'befor', 'seat', 'dont', 'take', 'reserv', 'sometim', 'hard', 'get', 'good', 'seat', 'area', 'group', 'num', 'howeveral', 'said', 'still', 'worth', 'visit', 'alway', 'leav', 'full', 'drunk', 'broke', 'better']","[('interest', 'relationship'), ('relationship', 'cafe'), ('cafe', 'ibercio'), ('ibercio', 'almost'), ('almost', 'num'), ('num', 'year'), ('year', 'come'), ('come', 'small'), ('small', 'town'), ('town', 'wa'), ('wa', 'veri'), ('veri', 'hesit'), ('hesit', 'tri'), ('tri', 'thing'), ('thing', 'realm'), ('realm', 'potato'), ('potato', 'andwel'), ('andwel', 'wa'), ('wa', 'go'), ('go', 'adventur'), ('adventur', 'becom'), ('becom', 'think'), ('think', 'best'), ('best', 'part'), ('part', 'tapa'), ('tapa', 'would'), ('would', 'never'), ('never', 'octopu'), ('octopu', 'befor'), ('befor', 'thank'), ('thank', 'friend'), ('friend', 'introduc'), ('introduc', 'stapl'), ('stapl', 'trip'), ('trip', 'ibercio'), ('ibercio', 'mani'), ('mani', 'decis'), ('decis', 'normal'), ('normal', 'babareeba'), ('babareeba', 'thi'), ('thi', 'place'), ('place', 'alway'), ('alway', 'choos'), ('choos', 'hand'), ('hand', 'better'), ('better', 'qualiti'), ('qualiti', 'food'), ('food', 'cheaper'), ('cheaper', 'price'), ('price', 'sangria'), ('sangria', 'better'), ('better', 'select'), ('select', 'alway'), ('alway', 'chang'), ('chang', 'special'), ('special', 'menu'), ('menu', 'onli'), ('onli', 'reason'), ('reason', 'didnt'), ('didnt', 'give'), ('give', 'thi'), ('thi', 'num'), ('num', 'star'), ('star', 'becaus'), ('becaus', 'kinda'), ('kinda', 'bitchi'), ('bitchi', 'parti'), ('parti', 'befor'), ('befor', 'seat'), ('seat', 'dont'), ('dont', 'take'), ('take', 'reserv'), ('reserv', 'sometim'), ('sometim', 'hard'), ('hard', 'get'), ('get', 'good'), ('good', 'seat'), ('seat', 'area'), ('area', 'group'), ('group', 'num'), ('num', 'howeveral'), ('howeveral', 'said'), ('said', 'still'), ('still', 'worth'), ('worth', 'visit'), ('visit', 'alway'), ('alway', 'leav'), ('leav', 'full'), ('full', 'drunk'), ('drunk', 'broke'), ('broke', 'better')]"
645,A W.,BnFUFHRugeZjAlvDHxHH9g,5.0,Cafe Iberico brings me much happiness  Their Iberico hamon is delicious  But so is everything elseThe service is good and the food is tremendous,2008-06-22,"Champaign, IL","['cafe', 'iberico', 'bring', 'much', 'happi', 'iberico', 'hamon', 'delici', 'everyth', 'elseth', 'servic', 'good', 'food', 'tremend']","[('cafe', 'iberico'), ('iberico', 'bring'), ('bring', 'much'), ('much', 'happi'), ('happi', 'iberico'), ('iberico', 'hamon'), ('hamon', 'delici'), ('delici', 'everyth'), ('everyth', 'elseth'), ('elseth', 'servic'), ('servic', 'good'), ('good', 'food'), ('food', 'tremend')]"
646,Mrs. W.,VBIrFlAVCuSOv0kI2lAM3g,5.0,Im joining the cult and writing my first yelp review  Apparently I have nothing better to doCafe Iberico is such a Chicago classic  And I completely agree with the review prior to the one I write  I hadnt been there in years but NOTHING HAS CHANGED  Thank you thank you thank youThe food is amazing and our server was so incredibly helpful and attentiveThere is so much variety and flavor in everythingI will wait to go back though cuz I want to experience that again and to be as pleasantly reminded of my experience last time,2008-08-12,"Chicago, IL","['im', 'join', 'cult', 'write', 'first', 'yelp', 'review', 'appar', 'noth', 'better', 'docaf', 'iberico', 'chicago', 'classic', 'complet', 'agre', 'review', 'prior', 'one', 'write', 'hadnt', 'year', 'noth', 'ha', 'chang', 'thank', 'thank', 'thank', 'youth', 'food', 'amaz', 'server', 'wa', 'incred', 'help', 'attentivether', 'much', 'varieti', 'flavor', 'everythingi', 'wait', 'go', 'back', 'though', 'cuz', 'want', 'experi', 'pleasantli', 'remind', 'experi', 'last', 'time']","[('im', 'join'), ('join', 'cult'), ('cult', 'write'), ('write', 'first'), ('first', 'yelp'), ('yelp', 'review'), ('review', 'appar'), ('appar', 'noth'), ('noth', 'better'), ('better', 'docaf'), ('docaf', 'iberico'), ('iberico', 'chicago'), ('chicago', 'classic'), ('classic', 'complet'), ('complet', 'agre'), ('agre', 'review'), ('review', 'prior'), ('prior', 'one'), ('one', 'write'), ('write', 'hadnt'), ('hadnt', 'year'), ('year', 'noth'), ('noth', 'ha'), ('ha', 'chang'), ('chang', 'thank'), ('thank', 'thank'), ('thank', 'thank'), ('thank', 'youth'), ('youth', 'food'), ('food', 'amaz'), ('amaz', 'server'), ('server', 'wa'), ('wa', 'incred'), ('incred', 'help'), ('help', 'attentivether'), ('attentivether', 'much'), ('much', 'varieti'), ('varieti', 'flavor'), ('flavor', 'everythingi'), ('everythingi', 'wait'), ('wait', 'go'), ('go', 'back'), ('back', 'though'), ('though', 'cuz'), ('cuz', 'want'), ('want', 'experi'), ('experi', 'pleasantli'), ('pleasantli', 'remind'), ('remind', 'experi'), ('experi', 'last'), ('last', 'time')]"
